"PC1"	"PC2"	"PC3"	"PC4"	"PC5"
"Chdh"	0.0213608618709122	-0.0138294416395698	-0.0179085351209929	0.00355832465086555	-0.000801958809269446
"Chrna4"	0.0213437521454581	-0.00144303668765436	-0.0224594282993869	-0.0114806792923358	-0.000268300334514643
"Lpo"	0.0213332972039637	0.0167764595431848	-0.0149858902058851	0.00256339772323876	-0.000853205147235149
"Coq2"	0.0213229965978476	-0.0125153540414662	0.00946528725015351	-0.033949597775383	-0.00646096391249334
"Aldh3a2"	0.0213187187258165	-0.010096982724778	0.0201050248223884	-0.00983661839572088	0.000960708132002024
"Nudt4"	0.0213122922334992	0.00360937509655174	-0.0220803873122107	0.0128326193679078	-0.00229636510707633
"Nsdhl"	0.0212896745664803	0.0150364111349133	-0.0170922115204884	-0.000410374703405894	0.000441212952625471
"Ptgds"	0.0212757335221756	-0.00619346087471445	0.0223210357273305	-0.00424668322574964	-0.00133138555534637
"Ggt7"	0.0212659746789316	0.0149028665840233	-0.0126974215022591	-0.0239658569190857	-0.00106578844010611
"Cyp2c66"	0.021259524329313	-0.0216795931787762	0.00486493296859494	-0.000549445368940572	-0.00183982353240631
"Fabp6"	0.0212414272033726	-0.00844773276096844	-0.0208141725819043	-0.0122582312371098	-0.00348969678720444
"Slc6a12"	0.0212292864624414	-0.00625365028623207	0.022377837914097	-0.00484944780367954	0.0015131410828662
"Pdss2"	0.021211414495847	-0.00973773386104169	0.00194769665775354	-0.0429407161934697	0.00295582422048765
"Kctd3"	0.0211964969336227	0.0190391220807278	0.00954375797231999	0.0156395477662848	0.000587473211051009
"Trpm1"	0.0211618497774435	0.0132870412817661	0.0170820739985933	0.0168874678375267	0.000597870748893545
"Slc6a14"	0.0211319867402977	0.0183599857988049	-0.0124255911804899	0.0112059979937731	0.00014970292179447
"Chst7"	0.0211177323769938	0.0188022799815873	0.00225876484215891	0.0260293473252327	0.00057700742908023
"Sdhb"	0.0211081372227784	0.0121692997516108	-0.00502082107007312	-0.0393800111002589	-0.00963340456015788
"Acaca"	0.0211081134618353	-0.0139672091888549	-0.00439850766031049	-0.0368405369335322	0.00245227266941135
"Slc35b1"	0.0210943877209982	-0.000544559940408605	-0.0071470021889609	-0.0461990665226574	-0.00449550239009138
"Ces3a"	0.0210829598588416	0.0142363181259424	0.0184062235102298	0.00105093881393684	5.8941044245779e-05
"Lyg1"	0.0210783229682903	-0.0197123472096812	0.00984878681248059	0.0121802675893687	-0.0016321911484058
"Abca6"	0.0210714253900406	0.0219583213924528	0.00119256815320185	-0.010742582960357	0.00162625038857004
"Pmm1"	0.0210621792659551	0.00759109586398103	-0.022317821821744	0.00432963620823413	-0.00246047802058995
"Atp6v1g3"	0.0210523667356972	0.00164930176294248	0.0181593460709947	0.0312907401129891	-0.00128313514562213
"Eno1b"	0.0210355584831499	0.011922477982931	-0.0199977335096276	0.00684973832364711	0.000530030015096965
"Daglb"	0.0210231602312659	-0.0214684987903482	-0.00754443633596044	0.00170013752310299	0.00127216177066037
"Pam"	0.0210121211651025	0.0130563203079358	0.0181029764154002	-0.0150389879975867	0.000585076958667578
"Sfxn1"	0.0209943648322598	0.00309673923825392	0.0232136145567561	0.009991139192757	0.00146782375374782
"Rptor"	0.0209887823731959	0.0212535326891352	-0.00811472560662471	-0.00475086067466568	-0.00617668842481893
"Pctp"	0.0209644383903394	0.00779798311497549	-0.0224919356937515	-0.00348067028482502	-0.00264895667881493
"Kcnh5"	0.0209623218236231	-0.0198640393488653	-0.0093570430192224	0.0144270926707708	0.00284507064839002
"Apob"	0.0209608893991541	-0.0220300771826313	-0.00372780159786378	0.00973418471967173	0.00179652976712931
"Fabp1"	0.0209486010530089	0.00792458496333189	-0.0225161015826279	-0.00221755415875795	0.00206639528058403
"Tph2"	0.0209166355774268	0.0122608142369058	0.0188325456498545	-0.0157136374653407	-0.00367061720467182
"Slc23a3"	0.0209157083317296	-0.0161601477057705	0.0169835550940593	-0.00303111588514092	-0.00379905443029477
"Plod1"	0.0209117111700406	-0.0214109233341331	-0.00698244186735572	-0.00972778712481893	0.00184424261507941
"Abo"	0.0209003001601793	-0.0112333905647243	-0.0208750114250888	-0.00525720845654944	-0.000630436173941483
"Kctd19"	0.0208970678724771	0.00647063951557227	0.0229682846181715	-0.00613489195483868	0.000542168104791286
"Pip5k1b"	0.0208596023164426	0.0188450730512779	-0.0138356994287471	-0.000845242070672073	-0.00270448155110422
"Rpl35"	0.0208538398009976	0.00127821268974449	0.0163098619421711	-0.0364993571752966	-0.0190313569380435
"Rdh14"	0.0208474731566075	0.0202440169070975	0.00859864145387576	0.0155474712192633	0.000203674877584058
"U2af1"	0.0208428324418606	-0.000827838078468082	0.0214664636742283	-0.0230052861135127	-0.00677708926757651
"Echdc1"	0.0208374181264644	-0.0180162833586174	-0.0150924535130742	-0.000268067959768219	2.29649367826159e-05
"Vdac1"	0.0208363248656447	0.0215965423660958	0.00675873006230821	-0.0100776253914023	0.000465975478198372
"Slc2a8"	0.0208334291061309	-0.0144671563789891	0.0185420783162786	-0.00727811424308908	0.00290256621355691
"Dpys"	0.0208277636221864	0.00802377299641361	0.0227595507082586	0.00126678008033901	-0.000388989309421331
"Glud1"	0.0208213708741795	0.0101597743345636	-0.0211183722603634	0.0111441443940931	-0.00274964016077231
"Slc43a3"	0.0207976201381176	0.0134696095470766	0.0196937490764234	-0.00367119814594347	-0.00148631175855729
"Scn2b"	0.0207854992723129	-0.0218956231139571	0.000448902063906783	-0.0158652123850773	0.00211509753797274
"Slc5a1"	0.0207802968603424	0.0207583104091852	0.0100536270478779	0.00764602012766322	-0.0010105326437125
"Slc6a7"	0.0207549847691513	0.0222472648895918	0.00630069670662125	0.0052552207972085	0.00066373270092298
"Pcbd2"	0.0207460193393311	0.00496470983385083	0.0223864698058074	0.0170226589522215	-0.00255182172460163
"Atp8b2"	0.0207384473545613	0.014985919188734	-0.0178520145886351	0.0112180593931269	0.000873038109704019
"Hsd17b10"	0.0207245152891394	0.00423000077114115	0.00215250042225324	-0.0489837085399578	-0.00374807159311106
"Atp6v1g2"	0.0207049851149526	-0.00964637534664897	0.021116775429803	0.0148149955826126	0.00302173785124436
"Eno1"	0.0206973315487943	0.00977470577111727	-0.00241771817325235	-0.0452244725870872	-0.00118648826236203
"Ndufb8"	0.0206964655244892	0.01891763912049	0.00159492962364364	-0.0290233341023157	-0.00887400167394365
"Pkd2l1"	0.0206917171983927	0.0186757207872994	0.0120755882014183	0.0170095682043927	-0.000842515820737953
"Nos3"	0.0206883562689058	-0.0174306295026647	0.0161700356778356	-0.00415191691384774	-0.000184638446075608
"Cyp8b1"	0.0206870379306108	0.00467171766603662	0.0208033100982232	-0.0247395559323279	-1.98949519464342e-05
"Nt5c"	0.0206768994927791	0.0195037429417534	0.0106014949228026	0.0169722585940587	0.00394468027452851
"Pld2"	0.0206747502793134	0.0225662164036818	0.00491294820103461	-0.00768566383307123	-0.0030244861874286
"Nudt14"	0.0206453617974403	-0.00171894713763847	-0.0241834585451088	-0.00910241475800915	-0.000810882738215047
"Dhrs9"	0.0206173176890248	-0.0173625773812994	0.0133173541207339	-0.0201956734696596	-0.00159868264313854
"Fto"	0.0205991054684319	-0.0127960293507906	0.0204641377023159	-0.00692461382627058	-0.00309256732310227
"Hadhb"	0.0205962058566522	0.0208998075615342	-0.00908294861249009	0.0135620785798225	-0.00140960746843358
"Nrf1"	0.0205817272618143	0.010043115562641	0.0109351308407717	0.0399222048709838	-0.0224212362682038
"Slc22a1"	0.020574676803385	0.017044128652527	-0.0168159954942991	0.00605587165903828	0.00125751689925833
"Idua"	0.0205660320240554	0.0158952427286078	0.00710681082163363	-0.03440709601771	-0.00157506441481586
"Hgd"	0.0205332893594471	-0.0232963430333937	-0.00112191369559175	-0.00753505215534031	-0.000431984042506475
"Aqp8"	0.0205050975964171	0.0096938442659828	-0.0220622006454032	0.011252222735035	-0.00110733765441215
"Upb1"	0.0204917251426401	-0.0170320920978076	0.0173158801862964	0.00108656841533132	0.00177774481663989
"Plin1"	0.0204856972654322	-0.0100851390952339	0.0225885201497473	-0.000793839366366566	-0.00217856042029241
"H6pd"	0.0204773591421292	-0.0173149585688328	-0.0148300424749056	0.0171753041927571	-0.00314930395887482
"Mpc2"	0.0204735880341503	0.01905723013045	0.013368168793879	-0.0132039104060254	-0.00881122036684267
"Etnppl"	0.0204376165037652	-0.00231268271102052	0.0247124961403739	0.00695776085858956	3.83055916585965e-05
"Slc41a3"	0.0204137739816177	-0.00573169297448686	0.0243629379410991	0.00139814573833569	-0.000535332215185225
"Cbr3"	0.0204078148263166	0.00404941266571883	0.022624281392206	0.0205230769304359	-0.003340140942848
"Uros"	0.0204006813003568	0.0224003546862834	-0.000686590597106407	-0.0174279239260798	-0.000334562927780429
"Hexdc"	0.0203986646735626	0.0208863780148494	0.0115559154337635	0.00734576939437638	0.000399972164606258
"Kcne4"	0.0203704649885613	-0.0222850061681253	-0.00761256999482917	0.0100133168652017	-0.00310337978529961
"Naa20"	0.0203579017120608	0.0101102959726021	0.011211269397536	-0.0406535415143491	-0.0233793729592905
"Inpp5b"	0.020354114513341	-0.00107786162065446	0.0249785314847881	0.00681538042302689	-0.000330732548319679
"Enpp6"	0.0203520949823115	0.0166844797447371	0.0180649325159122	0.0012420861340365	-0.00119487981032499
"Cacng8"	0.0203446148774622	-0.00757678093793301	-0.023935825557216	-0.00138502183512349	0.000329867472557794
"Ndufv1"	0.0203426336982043	0.016875431835614	-0.00374822165205461	-0.0357384848024603	0.000273582051153847
"Lipe"	0.0203237846833136	0.0157480369610763	-0.018397649135178	0.0101624275679749	-0.00280878553248137
"Cacnb4"	0.0203132852277472	-0.0150513954138258	-0.0195560659203733	0.00487743833545992	-0.000362099623619063
"Slc25a22"	0.0203045170048994	0.0213424073121797	-0.0109024487956533	0.00798236117576665	-0.000735894062696428
"Ndufab1"	0.0202940894432575	0.0234685559972556	0.00416370324778685	-0.00700473163433253	-0.00390284618864135
"Srd5a2"	0.0202900612254017	-0.0120370870466625	0.0211603608144862	-0.0118183873735281	-9.06062650496624e-05
"B3gnt2"	0.020284099376854	0.0136445841533055	-0.0196868543187973	-0.0141918747474151	0.00404142281169358
"Lipg"	0.0202599767305721	-0.0153760717379533	-0.0164248101691084	0.0216552115439489	-0.00091536928798501
"Fa2h"	0.0202450266130927	0.0181448349644705	-0.0164333016577542	0.00657320742533127	0.00193769571273111
"Sult2a6"	0.0202223184133767	0.00856972303630675	0.0237271962044305	0.00425334914113397	0.00172994259294899
"Mdh2"	0.020199117270358	0.0193331947785556	0.0110018017554825	-0.0218184881750722	0.000625603812534151
"Nudt10"	0.0201982422482922	-0.0143382259302392	-0.0205447836079984	0.00137991986724179	0.00240733611740096
"Ndufa5"	0.0201711985532989	0.0219195390628508	-0.0108964752102128	-0.0013566525631358	0.00243310663264123
"Slc10a4"	0.0201707937155714	0.00471347692818245	-0.024440741922709	-0.0115357966643133	-0.00579493514781717
"Hmgcll1"	0.0201409534934455	0.00454623729309576	-0.0242663583609849	-0.013695489470303	0.00384956671820428
"Il4i1"	0.0201380814807194	0.0103944895351968	-0.0229290327482829	0.00681264532803658	-0.00148433737628524
"Slc25a39"	0.0201312398798763	0.00213250815508477	0.0252631461966572	-0.00777515355627457	0.00242453038640678
"Slc6a8"	0.0201238094157371	0.00843327809014676	0.0239784227018681	0.00427087248737142	0.0016796713224999
"Papss2"	0.0201219398367261	-0.0139794099397536	0.0165619931921054	-0.0263716980468376	0.000868078492880024
"Pik3c2b"	0.02011149527291	-0.0241658472225852	-0.000890776971257061	-0.00607862306974242	-0.00113420526270797
"Nmnat1"	0.0200887321467826	0.0194439412847261	0.0143915091098418	0.0118904500929005	0.000350127392207286
"Amy2a2"	0.0200840069936005	0.0160766206551527	0.0159173942795019	-0.0224810008321405	-0.00822641032499215
"Hsdl1"	0.0200831732669915	-0.00778425986036466	0.0230739683167844	-0.0161435984458254	0.00048312316385201
"Nadsyn1"	0.0200806473052416	-0.00618716754989155	0.0239785186070907	0.0137020012383081	0.000419624570736851
"Pde6b"	0.0200684175687946	0.00457673771267145	0.0252486322617487	-0.00352520356486668	-0.00465309384882967
"Acsm2"	0.0200626460886982	0.024037663417321	-5.16286582230398e-06	0.00939927763901829	-0.000830739560782548
"Slc16a4"	0.0200425400502235	-0.00616503582462984	0.024942129771027	0.00276918959379295	0.00159911324712961
"Clcnka"	0.0200333066284565	0.0238403324954292	-0.00468002368952325	-0.00724790144333569	-0.00128310265802917
"Slc22a12"	0.0200322603823575	-0.0151064334365954	0.0191367613469814	0.0139976309468382	0.00362963676621993
"Aco1"	0.0200316163108562	-0.0225131156641293	0.00557890638167742	-0.0173256095065367	-0.000214496968331996
"Bbox1"	0.0199935458968271	-0.00914936065498153	-0.0218304145433146	-0.0205346061624034	-0.0038221270576171
"Adh6a"	0.0199845674039564	0.00665636754515964	0.0247088498947254	0.00704888147449554	0.000106553801278369
"Chrna3"	0.0199803090751148	-0.0216678004577193	0.0113662318704545	-0.0092205717186646	-0.00510211794846504
"Atp9a"	0.0199723714021306	0.012448577966677	-0.0130112633975513	-0.0371506562164132	-0.00363992142594782
"Gpt"	0.0199373296217107	0.0238842888614719	0.00280968430865369	0.011796466511653	0.000335608577389321
"Tubb5"	0.0199158764590686	-0.00971390804596449	0.0115771032401796	-0.0427857657780279	-0.00123119240224918
"Abcc6"	0.0198683332297083	-0.0208387599038132	-0.0139963790866032	0.00382576629497878	-0.00131125433474132
"Got1l1"	0.0198676193526277	0.0213196468330202	0.0132969498901424	0.000655270363670672	-0.000307764069844014
"Abcf1"	0.0198584309481235	0.0238585786187028	0.00174891094903196	-0.014002985588066	-0.00381983551784401
"B3gnt9"	0.0198012927163061	0.0139037880770611	0.0217537644307931	-0.00168562962264849	-0.00218794386770163
"Kctd17"	0.0197602856940284	0.0239039523476334	0.00494692559612948	0.0116304372686051	0.00171270517844913
"Kcnk4"	0.0197508903687169	0.0109682081979171	0.023612315447097	0.00314310270451628	-9.19533863333535e-05
"Gcsh"	0.0197319085636925	0.0240617126830898	0.00287327066280455	-0.0133732192507765	0.000316309666740045
"Slc5a2"	0.0197232237504761	-0.00205921650323057	0.025485411892327	0.0132596423616264	0.00147253783307762
"Slc1a1"	0.0197137095008758	-0.019534838146867	-0.0164828113078159	-0.00189132036561098	-0.000460824297555712
"Pigk"	0.0197126563461575	0.00597018692017127	-0.0236589016972116	-0.0202085003229594	-0.00115406053671475
"Slc5a8"	0.0197116722421145	-0.0244003018943933	0.00431212846708978	0.00821758124732995	-0.00135197223406118
"Maneal"	0.0196922923848321	0.00920591771673483	0.0245814225062468	0.00174054501485914	-0.00191214034461599
"Adal"	0.019666545633409	-0.0210875697838401	0.0134451400891468	-0.0104043985467354	-0.00101775520165339
"Dus4l"	0.0196523096301003	0.0222081988129675	0.00267689454579745	-0.0247443490218167	-0.00232389010690107
"Ak4"	0.0196466461344444	-0.0101688169929944	-0.0242111892332125	-0.00308973723477207	-0.00412128154282525
"Lox"	0.0196243591610841	0.0210861386170767	0.0145143350440487	-0.000583948672153531	0.000376309370170287
"Ndufb11"	0.019619543968523	0.0205962881090726	-0.00479453024237206	-0.0296507473060728	-0.000648269199764649
"Ugt1a10"	0.019581425381661	-0.00453701497064847	-0.0261232284309355	0.00423832818209614	-0.000631750301630001
"Fgfr3"	0.0195744333255506	-0.0226057052884668	0.0118784138369045	0.00128911743181401	0.00320514885581294
"Uap1l1"	0.0195641434231866	-0.0199728908309432	0.0155979619672328	0.00998744822475331	0.000553945169084143
"Mmaa"	0.0195558435754489	0.0129913164395441	0.0228322403847526	0.00344864432119239	-0.00257952771140278
"Trpv4"	0.0195497830073422	0.00615578480922906	-0.0255402506687362	-0.00868623771880548	-0.000385010948091056
"Cds2"	0.0195228060968321	-0.00308147524006208	-0.0135882708106362	-0.0465491027099252	0.00129657014097044
"Slc22a7"	0.0195204091066513	0.0252643742132498	-0.0021934675809582	-0.000399948268537578	-0.00233620721868762
"Pfkfb3"	0.0195166216811665	-0.00864627186238844	-0.0248705984632075	0.00761262360902143	0.000112564899145819
"Mfsd7a"	0.0195084315024594	-0.0139891380370888	-0.0219164595541895	-0.00872535797934963	0.000567829954036901
"Sv2b"	0.0194930818596847	-0.0194539609425098	0.0157662707493647	-0.0141469319848854	0.001967805410199
"Amdhd2"	0.0194921734591315	-0.0187761513200751	0.0174323033165993	0.00949593677258767	0.00349525434863634
"Ndufa6"	0.0194681411842641	0.0192628225215905	-0.0124084267800339	-0.0252665329324288	-0.00168501192274945
"Gdpd1"	0.019461962826684	0.00295951581945734	0.0262477920845094	-0.00958134497685921	-0.00510516635948762
"Slc29a2"	0.0194615522484812	-0.0222407867753123	-0.00386971461139626	-0.0254335756065493	-0.00126630224114805
"Gpx8"	0.0194553248808859	0.0060565679414288	0.0248052472270692	0.0164854499511884	0.0046097305453757
"Slc37a3"	0.0194500823465769	-0.0249826371733012	0.00518647426129333	0.000948360464609013	-0.00239181512189702
"Slc36a2"	0.019410089374433	0.00382589670299236	-0.0266005839810118	-0.00260362804466465	-0.00310956535035666
"Atp5d"	0.0193787450781791	0.0241148874725822	-0.00897793722785026	0.00146034691662842	0.00878548465707135
"Scn9a"	0.0193728802585072	-0.0120928925180528	-0.0236858775980831	-0.00462977698500081	-0.00129549322070407
"Grhpr"	0.0193558437234992	0.0254954970281482	-0.000776854052885651	0.00515707791491864	-0.000159592926759105
"Pi4k2b"	0.0193391337980701	0.0203887078183315	0.0159938235447333	0.00751049672483897	0.000971164827820641
"Cox6b1"	0.0193285307623904	0.0253879435291455	0.002965303154055	-0.00532062385707007	-0.00121504090062568
"Acoxl"	0.0193223647911289	0.0094625422230841	0.0248287825743841	-0.00852735781658885	0.0018703432299881
"Gcdh"	0.0193041887157395	0.00323905455759547	-0.025734367174426	-0.0159856179040982	-0.00122531096819234
"Ndufs6"	0.0192904859978998	-0.0207682827783712	0.0154411524455849	-0.00865702316117115	-0.00320778000352869
"Ndufb6"	0.0192820769087963	0.0116181068467002	-0.0234081439610412	-0.0127639342790152	0.00037609568340045
"Acsf3"	0.0192767029390551	0.0249873585204713	-0.00571001597542163	0.00651817992536182	-0.000404633023292182
"Grik5"	0.0192623751723947	0.00761423262180948	-0.0256296590024653	0.00858046000730383	0.00368605990987377
"Glrx5"	0.0192558312041674	0.0152483942890704	0.00689075654368423	-0.0425009594493315	-0.00190707846400575
"Slc5a9"	0.0192418666644673	-0.0255107495726869	-0.00396968661980201	-0.00183441178761467	-0.000767692007693212
"Slc22a16"	0.01920484767685	0.0236076249146789	0.00244418858172012	0.0221787944714205	-0.000839715588889762
"Abcb7"	0.0191970011838561	0.00565598316382037	0.0170375968171282	-0.041797488640173	0.0131379988913805
"Slc29a1"	0.0191866922920039	-0.00838019646803994	-0.0232224335891675	-0.0231458783499541	-0.00247670247834799
"Slc22a13"	0.0191540834181955	-0.0133686423215223	0.0123797982136916	-0.0406657047046371	-0.00206371242066604
"Alas2"	0.0191274628989292	-0.00861853566951898	-0.0248807936974694	-0.0143844095426062	-0.00154913701535905
"Cyb561"	0.019117265007043	0.0146990410258867	0.022623201601282	2.36175149842526e-05	0.000733462496512683
"Abcg5"	0.0191105260674735	0.0208602722527846	0.0162150118905371	0.00484521181283482	-0.000659392988745696
"Alox8"	0.0190954270402844	0.0188395293079182	-0.0188679043875219	-0.00366648581683802	-0.0017923593601714
"Hccs"	0.019092603343349	0.00854866315027829	-0.00189875643282939	-0.0528281453034543	-0.00677695204837801
"Oasl1"	0.0190837779213922	-0.0148264298284256	-0.0225319821349237	0.00351869006553124	-0.00197083746264679
"Glt1d1"	0.0190834066129039	0.00810496833229705	-0.0261168914202478	0.000824296196485961	-0.000679298963392245
"Cacna1e"	0.0190784539682659	-0.0257204098372394	-0.0041902377178394	-0.00283103698668621	-0.00186698931730379
"Slc8a3"	0.0190729508610699	0.00775625267241752	-0.0153346384121156	-0.0435098649330371	-0.000210076914395245
"Slc30a3"	0.0190273204951894	-0.0104540850215511	-0.024888602338289	0.00898318498410086	-0.0024061645110445
"Prdx6"	0.0190217724428227	-0.020338686955835	0.0143791052456535	-0.0197678949450732	-0.00119485746423182
"Cs"	0.0189969118229019	-0.00819931247845314	0.0103777730269661	-0.0491953308723544	-0.00313384818081692
"Cyp2d22"	0.018979060765222	0.00764208293193716	-0.0263539497802517	0.00468644366469663	0.000734588445645316
"Scn3a"	0.0189521002040612	-0.0256637890164281	-0.00507570378092626	0.00590577156337157	0.000623941521050307
"Pgm5"	0.0189473540285733	-0.0230171056560023	-0.0133394302486938	-0.000348799262068789	-0.00385405599571984
"Ndufc2"	0.0189345560712084	0.0184049026128594	-0.0150413885488703	-0.0262659998161229	-0.00307686156386766
"Hcn4"	0.0189286294194772	-0.0248234805979165	-0.00676446927807615	0.0125362379345418	-0.000335699071285411
"Cox5a"	0.0188992424560651	0.0253038898737349	0.00752331444359518	0.00335421009589737	-0.00329853954884944
"Rab18"	0.0188822705790207	-0.0241838671905667	-0.00840483322462741	-0.0147042568117956	-0.000960371565801002
"Lipt1"	0.0188429469662314	0.0182126360742504	-0.000319770211602511	-0.0412232950001984	-0.000670228168885901
"Scn2a"	0.0188008467267892	0.0141116484821789	0.0235173406893713	-0.00503123711779178	-0.000599814739141192
"Mmel1"	0.01872206044808	0.0251973803282121	0.00898028247321713	-0.00140118241345977	-0.0033787647485667
"Slc44a3"	0.0186959058124928	0.026597897255872	-0.00106479548838252	0.00255348615620981	-0.00219562444879658
"Aifm1"	0.0186605948628855	0.0135211488487151	-0.0106374584043539	-0.0445705211102589	0.0100469629389978
"Bsnd"	0.0186330861157898	-0.0174785373877629	0.0208795665640703	-0.00906338177410349	-0.00194113056011956
"Galk1"	0.0186127328248844	-0.0262679527569429	-0.0015786953435521	0.0106062705358651	0.00191856465478742
"Mfsd3"	0.0185642075311239	0.0148011039224204	0.0235941825338328	0.00229442055605043	-0.00293912129402432
"Slc16a5"	0.0185524231779144	-0.0111938074051311	-0.0248156236923614	0.0140772851455208	-0.00281943658462987
"Slc38a1"	0.0185427208277634	-0.0237162525657669	0.0130192838920038	-0.00581919352730317	-0.00169728404767587
"B4galt1"	0.0185195100032293	0.026655220014703	-0.00383761504427527	-0.000823459214413436	-0.00117555106678139
"Ndst4"	0.0185185162583139	-0.00808180428998275	-0.026530695717799	0.0110389582768468	-0.00757300003260295
"Gfod2"	0.0185097850544589	-0.0216915730190266	0.0158741815278226	0.011342388312544	-0.000236399245691658
"Man1c1"	0.0184973112413669	0.0264913622834745	0.00203440734894964	0.00966147134936199	0.000377505574780636
"Ugt1a5"	0.018489678369825	-0.0094880993141707	0.0263102085231487	-0.00814578231105426	-0.00265451991366064
"Suclg2"	0.0184875007947637	-0.0265300777338574	-0.00324571354735553	0.00779453494792056	-0.00212165719315191
"B4galt3"	0.0184713960644079	0.0238733963729189	-0.0123552547011657	0.00977379840946089	0.00449958756488368
"Kcnj12"	0.01845513483757	0.0261440733100722	-0.00266608447155535	-0.0134609870504926	0.00135094329995533
"Il6"	0.0184447871752008	-0.00522272332438147	0.0247344885129878	0.0266288989386647	0.00128382715377759
"Mapk3"	0.0184443288563881	-0.0263178362636738	0.000871208708962767	0.0130121592509908	-0.00309899367039994
"Engase"	0.0184432316675074	0.00126724281092687	0.0281111899271279	0.0092204045017806	0.000690588477015007
"Pck1"	0.018428537414588	-0.0156634244772448	0.0181090187533543	-0.0297737736595578	-0.00329438625887604
"Abcc1"	0.0184070514304258	-0.0222812950012042	-0.0155393085199254	-0.00947261349682147	-0.000222223887512022
"Comtd1"	0.018390534602523	-0.0170861477791959	0.0220870112122909	-0.00420938540979097	-0.000947024248458689
"Kctd21"	0.0183634704076278	0.0266572933252501	0.00400572555395198	-0.0071856982408512	0.000702249016032291
"Slc43a2"	0.0183608832948801	0.0262866158085274	0.00517776902909355	0.00993772361705877	0.00464407167372285
"Hsd3b3"	0.0183561813364323	0.0179948499628223	0.020788856339005	0.0106915561726135	0.00161181182679029
"Lyz1"	0.0183191323441741	0.00830655800920068	0.0264160231443628	0.0142399143639056	-0.00499643468402533
"Cycs"	0.0183141094848201	0.00253108964191986	0.00874270410845717	-0.0555410797219456	-0.0090685713338796
"Loxl4"	0.0182898271119539	-0.00302524264713158	0.0285519169402756	0.00130261611043086	0.00110546616326349
"Slc1a5"	0.0182822509867619	-0.0112969094188467	-0.0232129857343554	0.0246318861581068	-0.000890239639859993
"Trpc7"	0.0182770953369464	-0.0149206220177565	-0.0239347905044013	-0.00509971408054978	-0.000285992421103266
"Cyp2c38"	0.0182725449535893	0.0148928856249874	0.0205895352321269	-0.0255398413723547	-0.0071707287566039
"Sphk1"	0.0182603773059104	0.0255564711023709	-0.00816666560258975	0.0120232455348688	0.00173642327165006
"Cdk13"	0.0182475858195328	0.0137281563855651	-0.0248673823083393	-0.00233882103748448	0.00404669972540239
"Mvk"	0.0182433029627825	-0.00176924736778944	-0.0133608081247393	-0.0519632929708757	-0.00161107543960205
"Atp5g2"	0.0182206205130974	0.0201695423273779	0.0194234465626746	-0.00268284970065095	-0.00562738816423417
"Slc12a5"	0.0181980603207589	0.00392913331989605	-0.0285750139066461	0.000421073021788437	0.00240676605671304
"Mfsd7c"	0.0181943624162188	0.02331080408826	-0.000335825116609631	0.0309029386549174	-0.000674082926823537
"Pten"	0.0181931827141239	-0.0262925016643115	0.00727544744767686	0.00700856460669465	0.00182742125267301
"Cyp4a12b"	0.0181778560834968	-0.0262278142283568	0.00716773011349394	0.00876830657242263	0.00136622433296832
"Dlst"	0.0181662134711577	0.0161420972815542	-0.018828869919256	-0.0282849895471617	0.00562477068249979
"Slc16a6"	0.0181405880612817	0.0130160804913237	0.0244489805755126	0.0147769198767971	-0.00188436424220471
"Cox10"	0.0181363354131359	0.0252274718438598	0.000138627524453907	-0.0233378244759016	-0.00314456379713442
"Klb"	0.0181246499180408	-0.0111753681382566	0.0254582139327758	-0.0148569704872449	0.000159919044480086
"Alad"	0.0181230594985734	0.018663886376451	-0.0209808435928336	0.00716081273426239	8.27695849791642e-06
"Chkb"	0.018122834542549	0.0221568226420943	0.017104220815578	0.00228906341364053	0.00174874210034052
"Car14"	0.018090498692948	-0.0275177036434108	-0.000401225071024921	-0.000297121755156279	0.000377880196364959
"Far2"	0.0180583769092598	0.00733122643747914	-0.0274947705662825	-0.0111816663199347	0.00170285980757709
"Tcirg1"	0.0180216952562106	-0.0262856483926047	-0.00529431894296713	-0.0146987388865241	-0.00394610680810407
"Chpf2"	0.0179947994764347	-0.0142906123375211	0.0249314963411647	0.00311968952536057	0.00127859253699544
"Apoe"	0.0179907407986619	-0.00236611856841253	0.0287191782392266	0.00925524414897236	-9.67346209974364e-05
"Hoga1"	0.0179887688623492	-0.000504691520089466	0.0218009543904112	0.0395965390019222	0.00116790498457256
"Lipc"	0.0179804299516688	-0.0171698314415785	0.0228715578625784	-0.00224600379561691	0.00303452341426647
"Slc33a1"	0.0179748574235632	-0.0217921736197973	0.0164189654450203	-0.0151064306464491	0.00172994716700506
"Nme3"	0.017970948540932	-0.023695924275136	0.0144400265425411	-0.009076136329207	-0.00177072410789061
"Jmjd6"	0.0179526554321673	-0.0190679117509955	0.0191968484656541	-0.0184430342967162	0.0014705708389567
"Cidea"	0.0179447666140721	0.0132160192188746	-0.0194101962354563	0.0344248148622148	-0.000985672449497285
"Slc25a36"	0.0179420345145349	-0.0130141903111906	-0.0257893804933359	-0.00297170512145114	-0.00377394955995464
"Phf8"	0.0179347299427124	0.0111158798584456	-0.026757484704276	-0.00345021659304581	-0.00719575644829683
"Psat1"	0.0179316561574565	-0.0203958288127012	-0.000913993121942138	0.0404594778195827	0.000970973719635272
"Slc22a2"	0.0179205010408033	-0.0243941360597426	-0.0138010374488672	0.00444299209709811	0.000584015833456602
