"PC1"	"PC2"	"PC3"	"PC4"	"PC5"	"PC6"	"PC7"	"PC8"	"PC9"	"PC10"	"PC11"	"PC12"	"PC13"	"PC14"	"PC15"	"PC16"	"PC17"	"PC18"	"PC19"	"PC20"	"PC21"	"PC22"	"PC23"	"PC24"	"PC25"	"PC26"	"PC27"	"PC28"	"PC29"	"PC30"	"PC31"	"PC32"	"PC33"
"V2790"	0.0102676893778083	0.0105852818731518	-0.0356262283444753	-0.0085559913731564	-0.0272180389144578	-0.0153713642674293	0.00233947572521056	0.000799974924661901	-0.0107608658475632	0.0414165557619563	-0.0148442369968282	0.0262167215387242	-0.0229892788943681	-0.0151064771625777	-0.0248881555668617	0.00561491329935675	-0.0151205759011435	0.0070728679374613	0.0158229478884546	0.00570385470556054	0.00079231683580334	-0.00693485809623245	-0.0268126659140892	-0.00226151965267808	-0.0134447915776136	-0.0309273582490852	0.00566488063917215	0.000367296866201439	0.00529143581295753	-0.0128179859033938	0.012172229093115	0.0140767072233655	-0.00710618070478924
"V1116"	0.0102540359300466	0.00880611939698632	0.000359834394219892	0.0168156356240851	-0.0182995081480181	0.0373680068005572	0.0468299028458256	-0.00203691737818649	-0.00526628759785809	-0.0110069980905249	0.00272154994025246	4.92774838313232e-05	0.0229688881854205	-0.0187424435249943	-0.016836552971242	0.00164733790533716	0.0107103198242973	-0.0264348585617023	0.00395673562177972	0.0307977449410203	0.0278475316278652	0.0150096519616162	-0.00827936773071198	-0.011282184575154	-0.0141378409326778	0.00386915052792672	0.000188100519688662	0.011609596253243	0.000942806513617581	-0.0265931952481591	0.00565874924576659	0.0042825104768141	0.00662775206922086
"V2670"	0.0102457810726702	0.00526055085722337	-0.00633684515223432	0.0206267730483293	-0.0389911305183764	-0.00345102082384044	0.00339207042713428	0.0328641791919372	-0.00582163105680141	-0.0302905431555768	-0.0155220792300479	-0.018811883660098	-0.011466575217478	0.00773438843093377	0.0302839787426591	0.00387239832460062	-0.0202212873990926	0.0395411711487893	-0.0122263763766548	0.00403455650243199	0.0128470336727395	0.0134298187202911	0.00611291322888242	0.0182251281180205	-0.00687841860559486	-0.00524220727889724	0.0137433731915543	0.0277136250433999	0.0119372324660562	0.00380881006410974	0.0159473314734675	0.00147970181859175	-0.00460818157786572
"V1877"	0.0102316012625254	0.00710618958171527	-0.0168061446440893	-0.0431518056516909	-0.00418138990236583	-0.0013436218456969	-0.030223465492215	0.0207904967464006	0.0082787250704267	0.0134078770202968	-0.0252088056308136	0.00241894713519013	0.0232816428090696	-0.0061958844868082	0.00416171916171911	0.000473607441788401	-0.00579310364156095	-0.0412554303525699	0.00439300339544081	-0.0116474840705587	0.0310823421596466	-0.00580958331374547	0.00224305413439201	0.0167112595286242	-0.0227414489361057	-0.00287632309177589	-0.00503074310248674	-0.00544326174129225	0.0264326097515465	0.0415783625538479	-0.00964887221537425	0.0278768413211258	0.00171875825511473
"V2439"	0.0102154951491802	0.0349878487708105	0.0134598666988263	0.0258716698183212	-0.0292332029947824	-0.0305073524061518	-0.0164512298553297	0.000951269610933461	-0.0108940117441128	0.0110605913839341	0.017203949248527	-0.0198433550137473	-0.00484201543560353	-0.0241739096131671	-0.00938005644996416	0.0153507236409856	0.00839164513410414	-0.0160828552766611	-0.0083821751353366	-0.0301983281805452	0.00580184826484763	-0.00841039030044123	-0.0235830436087997	0.0160087398655779	-0.00138377920779368	0.000843044595263911	-0.00137344242624537	0.0149499803521724	0.00866087940827039	-0.0190149458246699	-0.000266089660556134	-0.000163913131691091	-0.0108106347381538
"V2765"	0.0102132654713439	-0.00540572771524713	-0.0427128193590296	-0.00860271737067175	0.0311275964810871	0.0345854206806233	0.0207173718580011	0.0132498543547238	-0.00558749061289252	0.0103814008567463	-0.00676111238096585	0.000136272138670128	0.0229344292194734	-0.00186391854618704	-0.00904978041799878	0.0069693440940001	-0.0169453233397339	0.0109690352730776	0.00173322092232206	-0.0123428431970789	-0.0252355388751093	-0.0226424609019721	-0.0109086527240219	-0.0239154783991958	0.0203274066110909	0.00418988288737515	0.0220446851409475	0.0038887207963983	0.0121718926658378	-0.0238986572626958	0.0149249462924931	-0.0118179446606702	-0.0039781034207566
"V1038"	0.010140982398419	0.00340848004397728	0.00142005838119229	-0.0139008015674075	0.0191269603830075	0.0383893667151614	0.0169639781751702	0.00854641919853823	0.00919744813218635	0.000755416846222035	-0.0127917148778934	0.0240349446563348	-0.038489781160948	0.00245570254074525	0.0335739526720975	0.00722594138571646	-0.0185829064121715	0.0144591594756405	0.00453968880944606	0.0244521458511656	0.0141773394626057	-0.00541040235729586	0.0117188475722464	0.0231238038632254	0.021929566096472	0.0194422781858759	0.0402371392702252	-0.00289870862687752	0.0240755870409711	0.0118898889773749	-0.00224014138667894	-0.00922727512955581	0.00356142419799809
"V2867"	0.0100910429338442	0.0447807281871945	0.00192512040000315	-0.00631054384492276	0.01839582817359	-0.0273516560391629	0.0110277633225223	-0.0345511360565338	-0.00687914208037873	0.0278835320981637	-0.0130334952499188	-0.0300806248437202	-0.0121616832134776	-0.00888128398549805	-0.00996238152393242	-0.015292425274999	-0.00122630849651883	0.00604157123337908	7.54512563039606e-05	0.014856008962408	-0.0154488937230497	-0.0108646963344106	0.00317193974952484	0.00624189211523895	-0.0207767999957321	-0.00014326618405293	-0.00149400114724422	0.00227125302394282	-0.0207892410008815	0.0130813865216295	0.0129706537331836	0.00345555094345379	-0.00100514618926018
"V780"	0.0100806638779622	0.0419226174853061	-0.0152401484207534	0.0113389002241755	-0.00875476934173636	-0.0333305962835886	-0.00290208326790987	-0.00176770471753592	0.00192727172699658	-0.0160043664648125	0.0136174596550922	-0.00352721937840124	-0.00766659957542059	0.000595919371923574	-0.0150264498973606	-0.0345700934422718	-0.0115814973932617	0.025603823731556	0.00741006137249003	0.00652382051174343	-0.0306213880615376	0.023018301784925	0.0017351601956054	-0.030771147665121	-0.00480106190571889	-0.0108713260549123	-0.0189252799444788	-0.00177179150084841	0.0106916810095423	-0.00559900791393157	0.00821554656765726	-0.0340796176332693	0.00123969715956662
"V782"	0.0100633405137573	0.0265599150917475	-0.00961360794683841	-0.0243592122983478	0.00339544432089072	-0.0150428231355372	-0.0161120378251751	-0.00546846364719797	0.00494670804006339	0.019538875743476	0.00256549562618497	-0.0343760115091557	0.0151374904997399	0.0249534945275382	0.0094060840415012	-0.0154452727597152	0.0414535469067997	-0.0293564996236905	-0.0322299501088619	0.00463694517958448	-0.0192798691646004	-0.00132978246810154	-0.00291770172013882	0.00875554197792568	-0.00287145843313062	0.0105676694618516	-0.0159001515704074	-0.0070756121586782	0.0136178416550522	0.0200486582909674	-0.0141182524981517	-0.0215410121186549	-0.00249182603785305
"V2534"	0.0100582482341132	0.00966552754734896	-0.00585488261413052	-6.71475090555309e-06	0.0297618181398767	0.0181403269519845	0.0233176986733006	0.00330667128278096	-0.0116611575372994	-0.0262362928514212	-0.0215133350511065	-0.0353501972491662	0.021669989308119	-0.0312379726493383	-0.000285899089058814	-0.001493127782913	-0.0164915566757754	-0.0179331762779677	0.00659284792661596	-0.00623308883135695	-0.0366624233382052	0.00287513379976964	-0.0252710310128267	-0.00511609972342969	-0.0213206675307515	0.0112545454849549	0.022992433742972	-0.011027717617524	0.00256120418835417	0.00575779812506441	0.00848597635188259	0.0160571231761726	0.00331044328011402
"V2407"	0.0100439338556856	-0.00893873015011512	-0.0193996997134178	0.00258921724363966	-0.0175133548247847	-0.0280271161789864	0.0116235396701502	0.0477036136278591	0.0149879302060295	-0.0238717182732302	-0.0175923386186383	0.020847861427664	0.0030105220738633	0.000900789068004282	0.0219127032083264	-0.00957370944640768	-0.0193196791868925	0.0280504000526772	0.0234832419462065	0.0137774295863891	-0.0131767618309534	-0.00478336428928948	-0.0143591215446756	-0.00565179783753893	0.016242018312087	-0.00179652962358954	-0.0126398187044325	0.0176557860327133	0.0187100671106081	-0.00953956368685273	0.0098991207905093	-0.0133750599547784	-0.00126935687430039
"V385"	0.0100357845358642	0.0244489712274894	-0.00900029881476401	0.0154602136142453	0.0113246288885927	0.0101391046553619	0.017633227373688	-0.0342602479868173	-0.0422278617790218	0.00545814025828501	-0.000615700619088105	-0.0198372828143797	-0.00162149577726151	-0.0102844120771646	-0.00911396346991148	0.0137542113511941	0.0194971947895225	-0.0179861255395017	0.0185741109534481	0.00839476508274327	-0.00850477732637515	0.000391619864853298	0.0367813203494318	-0.00331067742197181	-0.0171996424012291	0.0327924366144864	-0.0126292355153121	0.0460157763640548	0.00922281054802753	0.00255923048344076	-0.0361294630726534	0.0522923066149483	-0.0279655923055577
"V951"	0.00998160041565638	0.036417037502314	-0.0199598972456395	-0.00429311073596275	-0.0281758437102765	-0.003121614063544	0.00211880862369413	0.025845478609868	0.0249750759756276	0.0111701501873168	-0.0374713261316987	0.00461178612099094	0.000313782929869265	-0.00538775628766931	0.00276213995638889	0.0244284692992518	0.00228078972216851	-0.00393675983856502	-0.0325058511315896	-0.0128065046780519	0.00550080701882464	0.028403609416508	0.00182991374477791	-0.00388700047923995	0.0176104577971224	0.00691106429860719	0.0125542122411339	0.00771852993252997	-0.0039357233832727	-0.0153923544462283	-0.0110982069842786	0.0250074349460138	-0.00195169368268809
"V1610"	0.00997894055052588	0.0120269873722931	-0.0225527294804325	-0.0170350114430686	-0.0120465105321038	-0.0161115313294955	0.00569676401085006	-0.00403812605534012	0.00702008342319289	-0.0220031331336701	-0.0027628231931215	0.00237831156406985	0.0418246256353211	-0.0104107020242911	0.0430311940644038	-0.0172306171744334	0.00718783670174007	-0.0164946625944867	-0.0237294287491022	-0.0132976791873526	0.0153517050176069	-0.0208781173592017	-0.0365566677571334	0.00564507038313411	-0.0215476760563783	-0.00398477568028489	-0.015300434731812	-0.0001684531557709	-0.00740253046386339	-0.00363594717931217	-0.00159000933247718	0.0112858975830958	0.00831851185881021
"V2351"	0.00991115278772481	0.0158018763049254	-0.0213371504581901	-0.0228671374257108	0.0112244087779155	0.00308168133931261	0.00474154090625958	0.00620967149702452	0.0226920982895125	0.0312776146210615	-0.0231637284107333	0.000890828648238266	-0.000575080508374512	-0.00392558133052569	0.0187355983929445	-0.0269940732154516	0.0349462662512555	0.00864410437628778	-0.0349614057601958	0.0370096790681573	0.00212264075856218	0.00758074978778611	-0.0163533579531339	0.0189731961086749	0.00451425971222818	-0.00909458903372723	0.0154771910494409	0.00831540115736644	0.0243626703040891	0.00707140967933195	0.00220686913749772	0.0174818014827443	0.00604450006391817
"V2353"	0.00989476379788111	-0.01887448880568	-0.00119836012019022	-0.0424074721665163	0.0019710108952438	-0.00990626390979488	0.00892458320826023	-0.0185116791946867	-0.0105649082220795	-0.00985460875890689	-0.00440467064412672	-0.022799877536119	0.00425801540477519	-0.0194427991951238	-0.0199175485115071	0.0165891024095735	0.0190365635360602	0.0270182918278818	-0.0252931087877031	0.0243884834618565	0.0208911672838462	-0.0141137038149805	-0.0189070909303177	0.0157314397605153	-0.0166731859078417	0.02068661857102	-0.0402329401628368	0.00848464708270554	-0.0170799640862929	-0.00657631093323457	0.0124262989823569	-0.0180946287145529	-0.00377045107658321
"V1965"	0.00986196245217796	0.00317147282425393	-0.0014698070313034	0.0453293407844204	-0.0112738765993848	-0.01125886188509	0.0119440744638903	-0.0123749392853515	-0.0312500671140032	0.00605319489834054	0.00230918884072758	0.00950751129369128	-0.0202138089811036	0.0132323960313727	-0.00958130802962628	-0.0223199479717225	0.017855955247914	0.0112965582046114	-0.0518017824778462	-0.00907705333933605	-0.0105184475751972	0.00755281138286488	-0.00130222882013221	0.0039951502121049	0.0172478477243624	0.00596722696723725	0.0294796440984769	0.00992099321849096	-0.00244746170193295	-0.00452420264536102	-0.0158500988846837	-0.0166539755685224	-0.00224305034046855
"V1688"	0.00983567100958912	0.0456739227486651	0.00455634360487182	0.0118800484047535	0.00633475279312101	0.0122029187742919	0.00711458479809713	-0.0201811676539916	0.0151183354912734	0.00585408947101186	-0.0168036010475871	-0.0104776722370027	0.0283956330833599	0.010183101090652	-0.0023059102936437	-0.00141864377783929	0.00438317569901169	0.00650241227727736	-0.02552386288685	0.0150953170171294	-0.000700798785179203	-0.0443014623645851	0.00533530694288012	-0.0425974442142447	0.00153393395489753	0.00716147238664249	-0.00831476548178317	0.00251703174324851	0.0121715749972156	0.0150462558373188	0.00771244718254989	0.020377520727371	0.00662590595183945
"V751"	0.00980854639874699	-0.0114376724007769	-0.00431785844111789	-0.00210122822555082	0.0105686602106232	-0.0309355507324496	0.0202129546593611	-0.0211163770410384	-0.00380002996628068	0.00343780325742288	0.0309656815194043	0.0137349634432999	-0.0259460767780127	0.023354065441505	-0.0115629814991656	-0.0365470142702682	0.0286922537178412	0.0257877761425787	-0.00680943531571409	-0.00513096150526552	-0.00139403701319084	-0.0102626412757464	0.00528213130158243	-0.0225318881718369	0.00746406047027892	0.0436854414113747	0.000815792953491677	-0.00122702747588089	-0.0205079759070273	0.00798805617802198	0.00578492260410078	-0.024574152892299	-6.10159435843644e-05
"V766"	0.00978806084166887	0.0211750340594385	0.00849717141565117	0.00503517676359816	-0.00710275324390781	0.011398439947513	-0.0317431100477392	0.00496767312788206	-0.0230721728213545	0.00407196503908036	-0.0135596660450538	0.0103164398982324	-0.0322481167103257	-0.00658136218710344	0.00402299181882335	-0.0300391497348044	0.0310902219473464	-0.0187234437538828	0.0117043419910489	-0.00862062194503719	-0.0309397116043396	-0.0109734856779394	-0.00443248577948959	0.0129031050452034	-0.039071922913068	0.0276000851001988	0.0362814593295365	-0.00896781461845014	0.0257652174541022	0.00244627378286241	0.00174849216729671	0.0226811616705033	-0.00450459911846314
"V1307"	0.00972482544302706	0.00854780520530562	0.00762450750169433	0.052743817254455	-0.0278029536842875	-0.0309502279144001	0.000839348750419443	0.00912289907997585	-0.000521512098137908	-0.00235932765766006	-0.0150017860673595	0.0356421833855177	0.00458024156896098	0.00565147684559406	-0.0148771524193397	-0.0179541598237776	0.00681070000207649	0.00592355969814351	-0.00575993065019146	-0.0254997863810469	-0.0117735248824088	0.00308018369720346	-0.00473817419965903	-0.00854264151044323	-0.00862981005998705	0.00310988175434895	-0.00285509404320929	0.00985751451189373	-0.0102885449661259	0.0280252660169708	-0.00713121647181231	0.0103471745040723	-0.00350961087401641
"V322"	0.00971830431467288	0.00276369287280785	0.00926359916605132	0.0263392389849062	0.00348679930874192	0.0127003403177381	-0.0275033058564983	0.00211570466397587	0.0209104881360251	0.0115611182697867	-0.017899586716578	-0.0104761814990562	0.00507218292675678	-0.0365955761135059	0.0139954847373452	-0.0147596852152519	-0.00284898453106642	0.0347916943742199	0.00530993076790959	-0.0180198363053748	-0.0213715506611914	-0.00319241845219395	-0.0419646822059615	0.0402344820209823	-0.0101013389529327	-0.00891639544681424	-0.000362777472459019	0.00455318046505214	-0.00601530937415197	-0.00146570825531283	0.0143780832265475	-0.00669651602908669	-0.000218291464341175
"V1267"	0.00970640721601575	0.0195878150877578	0.0135634467260068	-0.0139963918069754	-0.0516377066490584	-0.00362115586835912	0.0136443942285972	-0.0183713721240197	-0.0118669620134422	0.0279976091807384	0.00258368805162423	0.0152004362192084	0.00805235479162095	0.0146055378292499	-0.0156152941065279	-0.0227997985609847	-0.00378871720748026	0.00280730664995808	-0.0136492126805777	-0.0148079279945909	0.016323537474495	0.0282234583899682	0.0113397066676604	0.0157608653694104	0.0196065500373656	0.00816474393194173	-0.026253205174546	0.00633741977190514	0.0123010258158421	0.00331893921876193	0.0155682797415264	-0.00719027101202	-0.00153308346918995
"V642"	0.00968030864472462	0.0358486834906147	0.000257929831766745	-0.0128172149399365	0.0106050615810717	-0.00397266724664767	0.0323452199878016	0.0155852853312831	0.0128425893192279	-0.0243424820629422	0.0230376718475775	0.0102852248257485	0.0192191921813965	0.0072256738923006	0.00844194595639068	-0.0362738462286628	0.00747957848847623	0.0246052890841451	-0.00791374774738663	0.0275243785902905	-0.0320172503515125	0.00765168092436187	-0.00383618687410604	0.00183918485640558	0.00585861295987863	-0.00178460817988387	0.000737368783536777	0.0109003287530875	-0.0252364274273565	0.0115085201910534	0.0161252163532484	-0.000157012135719174	-0.00463089949687351
"V2448"	0.00966742821212456	-0.00311803411269545	-0.0179627399910895	0.021291490584735	0.0381506088617425	-0.0127353779409874	0.00504689249216513	0.0171837531921606	-0.0200601846650654	0.0135986383773264	-0.0220158624915929	0.0238869824753391	-0.00181113802509575	-0.0116123913469116	0.0299455675997841	-0.0233084618336086	0.0159312721588176	0.00502015625101988	-0.00121765580800481	0.0128829489453358	0.0116071376762602	-0.0374409105816536	-0.00361261962723255	-0.0148341665628562	-0.0314208314668657	0.014582761168653	0.0147882847295289	-0.00877132131590349	0.0100350654014747	0.012052807300327	-0.0212249508797065	0.00837856858417897	-0.00252064531368301
"V2052"	0.00966525246933022	0.0163950941511172	0.00109546339881279	0.000380581571284751	0.0296722766104341	-0.0261577258221237	0.0071892198627001	0.0207779823688019	0.0435008042681609	0.00496908556302456	0.0130217012006801	0.0266065598059372	-0.00408373901707541	0.0246199494024967	0.0046701384340111	0.00430301355330802	0.0197058784914057	-0.0157613777254749	-0.0105410374420926	0.0275861064795115	0.00723232620741523	-0.0333696482518068	-0.000719967259168789	-0.00938835788810309	-0.016659178793579	0.0187195533419698	-0.0016072871014012	0.00889625244500796	0.012512472089342	-0.0198523728789929	0.00227977541113046	0.00786291985089404	0.00425300280351593
"V2854"	0.00966216043384259	0.00041187281810201	0.00313067512587311	-0.00685715204002143	0.0151108579063457	-0.00888424730467449	-0.00635278832777667	-0.00423432178251813	-0.00134289690981215	0.00288318227613086	-0.0204210446546723	0.0362157067317893	0.0189614125883606	-0.01961765103855	-0.00226969811799774	-0.0385704288416766	0.0206851819582966	-0.0209539949762285	-0.0132795990472235	-0.0155750304315189	-0.00472632145910755	-0.0154881424786678	-0.00370069594043044	-0.0496116187319289	-0.0506242796683347	0.0122728272675127	0.0133643321881426	0.00367987857169676	-0.0121778143339171	0.0281492698046641	0.0222096514087146	-0.0014417832224221	-0.00528127138920074
"V260"	0.00965471112526406	0.0268284518871564	0.030670940275076	0.00661466193960736	-0.024947365137189	0.00590186485074197	-0.0137780416540021	-0.0216681983162782	0.0112323639932534	-0.00444696427033204	-0.00839003926444225	0.0226815376253787	0.0297593008406248	0.0324231816571701	0.00486882727473469	0.00339849885734748	0.0305107473214234	0.00181364168610023	0.00808366898294316	-0.0108783713665551	0.00423404441687224	-0.000990624025928962	-0.0261588661461407	-0.0115658397426848	0.0151772625843308	0.0313469764662489	-0.026815070301046	0.000574830837294613	0.0272244525644666	0.0175206833045696	0.0264983894512684	-0.00117647327893568	-0.0014586050272684
"V2318"	0.00963389993219258	0.0023785314100208	-0.0244157875845746	-0.0124172865335521	0.00996597733807751	0.0329945837627824	-0.0198201536280515	-0.0364026585642801	0.015806466392493	0.0264955944158411	0.00669403844029862	-0.00510011248193639	-0.0142563163337758	-0.000567510385861073	0.00443158575482207	-0.00750197798393236	0.048875271095438	0.00293365550617903	-0.00859259771601064	0.0215595046589905	0.0114447636537078	0.0111409890819759	-0.00358586590944286	-0.0208065785032662	-0.0156427100509457	-0.0106510916780614	0.000363164376636667	0.00806981429212364	-0.0104437815402042	0.0195854853680301	0.00539446441390635	0.0259652753682452	8.34649114331039e-05
"V525"	0.00959117322058399	0.0440223814728859	0.0245037859346975	0.0198387947916376	-0.00144375383132482	-0.00207989848044883	0.0142629580498687	-0.00668065011289359	-0.0266587963447299	0.0175695550483341	-0.0207160241617934	-0.00683560889639803	-0.00862584615673785	0.0135960161620032	-0.0144642375307625	0.014198825347762	-0.00889034058966333	0.00573056441846256	0.0278857534988084	-0.0262678921597733	0.026748756680914	0.0159043662448982	0.0112898542672903	0.0130086871332774	-0.00532170865401819	0.011844930087111	0.0130815314233682	0.000388259084188073	-0.0064845637512338	0.0137643330110067	-0.0139927890008963	-0.0183801256188995	0.000125209319493992
"V1831"	0.00958409197003333	-0.00445905799617878	-0.0102596339587102	-0.0130805709288902	0.0184013989575189	0.000361678526391514	-0.0369005551686941	0.0337702290460939	-0.036699559241011	-0.0221905649062075	0.0242289158160657	-0.0281061317176735	-0.011501903856224	-0.0123497618978098	0.00705759781011697	0.000814323580358889	-0.000666214751925592	0.00202850699649916	0.0155267500435191	0.00644614678047108	0.0125175605984466	0.0135263474596749	-0.00951900287798109	0.0249167628573796	-0.00822929420338337	0.0246094033806396	0.0349808092105415	0.000871754419319854	0.0120703700932949	-0.00554996687991384	-0.0139955793762419	0.00153685689776368	-8.12223371593291e-05
"V2359"	0.00957276163498665	0.0170400534089649	0.0129011334949908	0.0167443982697115	-0.00139401275820664	-0.0131535039499866	-3.34597195675549e-05	-0.000428543261604364	-0.0226191902660838	0.0111447755674743	-0.0248103625935876	-0.0153097676807553	-0.00636327634170265	0.0363696136271378	-0.00606239723120356	-0.0425659509678107	-0.0261741081373075	0.002513072429776	0.0227193716473678	0.0202751037523659	-0.0265998245263859	0.0131976328113206	-0.0195001771714653	0.00896866002332227	-0.0217413767792797	-0.0311811486291536	-0.00742389028020866	0.00066463971315647	-0.00468399146401844	-0.0265225516287402	-0.0278838059747748	0.0339494657673209	0.00171769057500479
"V2544"	0.00956544310072903	-0.00842735853111572	-0.00435784901406843	-0.0339118408129664	0.0164296669333357	-0.00801562667264234	0.00407445579835965	-0.0191068899607495	0.0113333796981936	0.0232454959968345	0.0104103494623736	-0.0232108041769036	-0.0132216553836749	0.0163279057250884	-0.0058705295518755	0.0221314719407605	-0.0144681645738348	0.0600913586055551	0.00214750493785039	0.0279216564254647	-0.000429237662772775	0.00401347286607279	0.000765975805869562	0.00733327052962748	0.018119832779803	-0.0072452482976039	-0.00158304708042444	0.017449060511422	-0.00449085249973288	0.00843079454581248	0.0253932700430127	0.0139561863384776	-0.00229275588332686
"V2265"	0.00955121005504282	-0.0279200604164521	0.0025249828122053	0.0107436044763151	0.0282701091532466	-0.00386109797335204	0.00552682108845015	0.00109510338489024	0.0427546510261187	0.000508123495161596	0.0147121632143423	0.0108847191052039	0.0129453479232873	0.00276439539531998	0.0304222721443575	0.0123748800124255	-0.0279682852366745	-0.00193535385920517	-0.0171729006861806	0.000867780674316746	-0.0136732497724344	-0.0341448451325613	0.033345499433945	0.0126866454879712	0.0104513377038659	0.0166535499422839	-0.00784402143724203	0.0178510266046499	0.0153810299855321	0.0415888805817737	0.00286310918401162	0.0119808844582398	0.0113276042379357
"V2381"	0.00953138691536466	0.0164777246020057	-0.0434235466274749	-0.0237604031192184	0.0174160050664873	0.0141151505945308	-0.0254953308175802	0.0137595894943613	0.0211875910111916	-0.0369227087670697	-0.0228695474717998	-0.00520870375829469	-0.00157644601008277	0.00719827720775083	0.00887805103869005	0.000783394572584219	-0.00791317400377576	-0.00160676897345143	0.0189584624799133	0.00966770332761538	-0.0187810168550153	-0.0119526956393929	0.0131837938698574	-0.00579125337780692	0.0156965728373067	-0.0121397413035403	-0.00496500446447818	-0.00446165358479513	0.0100602995400897	-0.00185076774819099	0.0158343790376861	0.0261343700036938	0.00272376986084077
"V1637"	0.00951596747723724	-0.00837053511865784	0.00255348512645256	0.0273516585040968	0.0296783477980119	0.0143332452949144	0.0322046464878078	0.0381809395295937	0.00628922224233498	0.0208576491983604	0.00020320337787805	-0.020140141361442	-0.00879256011275595	0.00926575955600715	-0.0225574376044148	-0.0373201783759427	0.0150011697758077	0.00724361018112993	-0.00741707461888111	0.00337155775074796	0.017522491202544	-0.0104384137056377	-0.0175078027407304	0.00713271694645875	-0.00391377386888722	-0.00959342171857418	0.00674813304193382	0.00174437201822958	-0.00284229235350555	0.0272171670426325	-0.0218611713810957	0.0271487998006576	-0.00279915576025364
"V181"	0.00946693160368959	0.00801151196170656	0.00815430611680239	-0.0145884478672305	0.00745646620457859	-0.0327573794844436	0.00531709336575264	0.037919598484311	-0.0169476781472884	-0.00323021926784391	-0.0194761797277561	-0.026041208601026	0.0351034440029701	0.00509665393746084	-0.017890027776346	0.0102914116454959	0.0174150318770963	-0.0162922946311657	0.022362086488498	0.023077364576896	-0.0254809850382388	0.00618888691983381	0.00637163265202718	0.014890417696784	0.0192844107900341	0.0135052737369036	-0.00512091443157646	0.00995890004029556	0.00911608210500054	-0.027630492636339	-0.00673115228690328	-0.0603507951471687	0.00232963327004393
"V178"	0.00942579804261172	0.000687776009928866	0.0178274138758985	-0.00800796981902367	0.0142188827914579	0.0257478467774967	0.0296851214209684	0.0128361262960091	-0.0342145110506696	-0.0115444107533968	0.00795669637222497	-0.017602349650995	0.0100902420482558	0.0139968812413626	0.00449496839087644	-0.0272078696134752	0.0140956691417121	0.0422146207129172	-0.0121956846797207	-0.022177614815856	0.0189152026598601	-0.00565899312552864	-0.00652440646199516	0.0217155931429081	0.0176219386736	0.00845930996409728	0.0277954085838077	-0.0256448955627526	-0.00722757543043532	0.0373772620087668	0.0121226882399527	0.000819589070263464	0.00219075513655556
"V1255"	0.00941497904929356	-0.0137598651327591	0.0213487639770514	-0.00299579636629096	-0.0415273825441416	-0.0234663675378132	0.00462450077413779	-0.015364538209701	-0.00456743840367041	-0.0039292689318746	-0.0252732371056291	-0.0139847008769056	0.0175397885664326	-0.00737120229131682	-0.0333295668691987	0.0142676436941302	0.0159098305751445	0.00750913650378197	0.0179586694040123	-0.0349309223317762	0.0131209313649234	0.0111200200493896	0.00318440155696405	-0.00245892455127025	0.0232491099985672	-0.000191541348456038	-0.0365034465028932	0.00111684316950422	0.0236374878563766	0.000802351957498909	0.0112398820561839	-0.0195922841818252	0.000755433171246267
"V926"	0.00938892565329851	-0.00598889279592354	-0.00173017799562126	0.00483226004514623	0.0107526746325395	-0.036824344573545	-0.00336305217693234	0.0305073940497575	0.00567466792420285	-0.00142753411894586	0.00262748415497821	0.0194980255895492	-0.0327433007593023	0.00984728891733519	-0.011330093175997	-0.0317120567253533	0.0221377393434721	-0.0216180332993176	0.0125216538431797	0.0105762401725556	0.000834175956549269	-0.030635335430287	0.000891662131384952	0.047399587335069	0.0097397434028522	0.0183521748077789	-0.00798729762278198	-0.00270398776762736	0.00908088389783137	-0.0186222063480439	-0.0200567545217633	-0.0184294590331112	0.00127924652120584
"V1659"	0.00936973592655438	0.0036198679211437	-0.0103299302602599	-0.0331429322682767	-0.00853320584598544	0.0143060861014867	-0.000954206343180269	-0.000148837243150047	0.00891766626099614	0.0225428997166021	-0.00302013355193169	-0.000594974182774048	0.00244116728995403	-0.021297824463094	-0.0129073560833677	0.0199004556836633	0.0423673880589332	-0.00644873283389848	-0.00915498274741767	-0.00452126338588993	-0.0635134595608742	0.00511113940806674	-0.0167156619120806	-0.0116742489451416	-0.0148238856322527	-0.0142256171914481	-0.00353289018074539	-0.00533072220493811	0.00653675507383619	-0.00378849438312578	-0.0147628304945848	0.0361830017145814	0.00188357712610768
"V2913"	0.00936031547921799	0.0106412002707943	-0.0147365043495093	-0.0131732493623403	0.0330610143771488	0.00805179632945221	0.0210052611095593	0.0133363019963619	-0.00374312524746158	-0.0278454457796252	-0.0218898148586299	0.00990566443666589	0.0329295716391914	0.0267835989524905	0.0039277511270807	-0.0140078603202624	-0.0224403638091942	-0.0373864315318596	-0.00865994367646743	-0.0158269806361369	-0.0235035388278769	-0.011475179481894	-0.0149132526626947	0.00356119057835624	0.0153188413391148	-0.00733196954625265	-0.00442917074112822	-5.38456663099413e-05	0.00912802853582203	-0.0164695116464163	-0.000200380078385532	0.0201720324166348	0.00247166177965185
