"GeneID"	"P7"	"P3"	"B6"	"Nude"	"ThreeD"
"Abcb9"	-0.0511735030400386	-0.0286699056428721	-0.331053587697262	-0.217853871721158	-0.0882346784674481
"Abcc1"	0.00217988628376386	0.00740892894350434	0.00598910959663349	0.0865010011858839	0.0761246872770435
"Abcc10"	0.0436221802017374	0.0369069974884155	0.0560012615892954	0.146441724211091	0.0715573111451971
"Abcc12"	-0.00217898334148611	0.0089946397636318	-0.0437162043573268	0.0105293296333066	-0.106634557341443
"Abcc2"	-0.0290450331513259	-0.0621338331442378	-0.0875764032254804	-0.0551719741034852	-0.117765131652695
"Abcc3"	-0.0755009788521621	-0.0592264296873344	0.0326598739539745	-0.0711486458724535	-0.102803051820523
"Abcc4"	0.0100808990525434	0.0328944635483981	0.0234371619903279	-0.0183270713251494	0.0460017551003781
"Abcc5"	0.0225719776868016	0.0194933966494891	-0.0293924235261661	0.0501959633580254	0.0426068679026367
"Abcc6"	0.0190956802639029	0.0203548699278616	-0.00848692892956497	0.128610019436048	0.18994625990356
"Abcc8"	0.00444867060890546	-0.0237563436378766	-0.0248180329045146	-0.00555173073404491	0.198753611033729
"Abcc9"	-0.0772160231607437	-0.0477793375132987	-0.0491248561786523	0.035253297633312	0.0275671506432909
"Abcd1"	-0.0532112853513152	-0.0450710227768974	-0.0635751684147541	-0.0907097418591009	0.0696594786758382
"Abcd2"	-0.0494872760874425	-0.0249029129803182	-0.0302292693622775	0.10913840309567	-0.184535855106971
"Abcd3"	0.107113515335816	0.0529623483336824	0.021277948099126	0.0162273280067351	0.119248566208046
"Abcd4"	-0.0473821618931256	-0.0220931063789913	-0.157319032309386	-0.102315613216927	-0.00081040273628383
"Abce1"	-1.03922144700154	-1.23773764104655	-1.07578748743084	-1.01707800125524	-1.77857073503054
"Abcf1"	-0.604399452586574	-0.484665447914385	-0.646347925665583	-0.908106709562667	-0.306123984310135
"Abcf2"	-0.013344662740137	0.0217449161640368	0.088047712362095	0.0248144760529814	0.0153389466027148
"Abcf3"	0.0316078920906058	0.0376362716352842	0.0795438152986239	0.0802375596240122	0.0150548009907549
"Abcg1"	-0.0391486728176108	-0.0092408045662716	-0.0344281193528609	0.0162003882258323	0.174966129192606
"Abcg2"	0.0192631857183783	-0.0302552018279614	0.0907106728793434	0.073104161119602	0.0479330062996673
"Abcg4"	0.0128835816946821	0.0443679852515135	0.165370400081956	-0.00580354513544278	0.0407687611124683
"Abcg5"	-0.000530110354581402	-0.000628154923732031	0.024057373738469	-0.0721929582126388	0.0687777433344161
"Abcg8"	-0.0466323025134933	-0.0162316061056544	0.110361767102108	-0.0160641376774303	-0.00979647641007599
"Abhd1"	-0.0547315372323515	-0.0620371770918532	-0.0162978354259244	0.133692670941786	-0.226079087572365
"Abhd10"	-0.0265145178152703	-0.00489650602127843	-0.129535226954139	0.117843817553528	-0.02239999090895
"Abhd11"	-0.163154243416388	-0.153449298863478	-0.0838633537817837	-0.112148974184598	-0.158742758850874
"Abhd12"	-0.0460001952068234	-0.0313386991068959	-0.00521681205348696	-0.100254309059652	-0.00103546706433633
"Abhd12b"	0.0615509393956319	0.00111375652301239	0.081149617668807	0.14451280482949	0.0659235438099155
"Abhd13"	0.0121127786028686	0.0344827177363431	0.119904435386417	0.0190552788270526	-0.0326299281053166
"Abhd14a"	-0.0210523186171978	0.00855232257694866	0.0457124829766496	0.0269051682459954	-0.183754592218303
"Abhd14b"	0.0163345470350481	-0.0158315502439055	0.117723458218101	0.0914441194520131	0.0999932506428574
"Abhd2"	0.031769955239755	-0.0194335249572869	0.0336360931183304	-0.101256743403211	0.0756486495369477
"Abhd3"	0.0212684412199417	-0.0109640782438298	-0.0194601319604942	0.145203184980323	0.105042322988835
"Abhd4"	0.0387064457117018	-0.0249922265341367	0.111483762428873	-0.0653248542128548	0.0582124101094083
"Abhd5"	-0.0151904129713559	-0.000290702054545097	0.0726469780589703	0.114622695844987	0.0125197562928669
"Abhd6"	0.016804755609233	0.0135065160806684	0.0400343345634842	-0.152062591138959	-0.016032708910952
"Abhd8"	0.0102685818205106	-0.000872954732422447	-0.0342555529974449	0.100389683010638	0.24288105897437
"Abo"	-0.0555459454796147	-0.0317457140806206	-0.119218065062585	-0.00358745741468554	0.0935004048066755
"Acaa1a"	-0.0382333494888024	-0.0433512340689344	0.101266035333808	0.0748607979491079	0.0591727641162753
"Acaa2"	0.0212130698427152	-0.0195764169862192	-0.136874909445674	-0.152834027693177	-0.231249077764171
"Acaca"	-0.703451325646678	-0.566426923944468	-0.643423896649836	-0.578606465685394	-0.476075353741059
"Acacb"	-0.0466363628749491	-0.0525927155882086	-0.0804272227431262	-0.0328591829586532	0.0258162593374593
"Acad10"	-0.0119261038931526	-0.00694416191203758	-0.132612234098041	-0.0545567810081772	0.0715605907266461
"Acad11"	-0.146422296816932	-0.172098426836212	-0.0619904136345056	-0.0528342384248466	-0.102718166899126
"Acad8"	0.0225968875005943	0.0315605183011518	0.0899318179126889	0.141570771254212	0.309695634992203
"Acad9"	-0.360788415596879	-0.136006532962167	-0.263110844425742	-0.374330999385244	-0.0742421347867501
"Acadl"	-0.0252370723946486	-0.0165153554555546	-0.0622057047363456	-0.0874645657563357	0.180434132187594
"Acadm"	-0.0390282272633751	-0.0604221850755827	-0.0152040112708567	-0.139868141073636	-0.406722488592723
"Acads"	0.0406369735861391	0.0228277401825412	0.00272334068726376	-0.0676364136893676	0.338351813175966
"Acadsb"	-0.0657485016712157	-0.0315522396461298	-0.0479609589524427	-0.0600163063211582	0.0314595925254489
"Acadvl"	-0.190145715912023	-0.214040726567332	-0.214782564253302	-0.119629475061084	-0.276916452734837
"Acat1"	-0.058437866172308	-0.0220555342221875	0.0678559391668089	0.0548801955507753	-0.045639898346332
"Acat2"	-0.0703356856675176	-0.0965534667007384	-0.0835018829255966	-0.038731133616637	-0.167866770216824
"Acat3"	-0.0244826153843027	0.0248972425234356	0.0890823609136085	0.113167882982102	0.273195996048345
"Acbd3"	0.0106708022631967	0.0574670967971632	-0.0254763375876731	0.057106049795116	0.202422952528913
"Acbd4"	-0.0132473897204954	-0.00981003854263091	0.0752016651585831	-0.0214458664895315	-0.107910047003433
"Acbd5"	-0.0665522726430588	-0.0312698875173754	-0.00479551906101303	-0.10099669978771	0.183331119070722
"Acbd6"	-0.0822087220169245	-0.0635742992572681	-0.0906692801209118	-0.0904987689897635	-0.0102728851656377
"Acbd7"	-0.050410150009105	-0.116352501926039	-0.133635147110138	-0.0613191314338296	0.0725359674426427
"Ace"	-0.165956108372191	-0.203578474089971	-0.136184589279554	-0.175020278712605	-0.266595469807624
"Ace2"	-0.0564522054344134	-0.0467017901122405	-0.0625616269115489	-0.043758261463894	-0.0486691268578557
"Acer1"	-0.0576450729266082	-0.111401583433685	-0.121591644641909	-0.127629055721948	-0.35078965755295
"Acer2"	-0.0909337482369568	-0.120405990151949	-0.0182028213094165	0.00278413329811263	-0.0839944164203176
"Acer3"	-0.105050281911884	-0.139815506745569	-0.196380945003403	-0.0394514643706539	-0.113443723641347
"Ache"	-0.0109231418835035	-0.0129962875576531	0.0288039636741028	0.017420124617946	-0.134098927913417
"Acly"	-0.722702321376695	-0.476853763287989	-0.195402546779443	-0.0918052045289545	-0.321364631341464
"Acmsd"	-0.00877538057673757	-0.0261679373319858	-0.0186023190623566	-0.029028615061535	0.0984947616467912
"Aco1"	-0.19843967829585	-0.0834594532938032	0.00999439219705496	0.081632769822302	0.270357125808912
"Aco2"	-0.102662600543346	0.0122299220349151	-0.112362192870102	-0.128347218927863	0.204417868029472
"Acot10"	0.0315187454859159	0.0558040791396688	0.094461609841742	-0.000787105121583418	0.180230091255657
"Acot11"	0.00222964871027976	0.0142913323685757	0.0967188888033147	0.0472228487096281	0.293476066094464
"Acot12"	-0.017875215624028	-0.0278115204358853	-0.131077488687734	0.0441674703033533	0.0226673666218412
"Acot13"	0.036695329370956	0.0346815741655884	-0.0306664109442207	0.181329019546961	0.109616417917866
"Acot2"	0.0355473882824913	0.0113323309477478	0.00210053849619854	0.106557118196594	0.294484833226053
"Acot3"	0.0222896531422556	0.0339572137137681	-0.0491746045605366	-0.0537895034099806	0.0293247783207237
"Acot4"	0.0552248765797265	0.064357353942367	-0.0156203887403788	0.085531649796239	-0.00884749842084864
"Acot7"	0.00111460335311505	0.014092550617845	-0.00418222610801332	-0.00271655858465968	-0.168319295828111
