"Barcodes"	"P7"	"B6"	"Nude"	"ThreeD"
"BRDN0003508543"	-0.0632186200753378	-0.339152687211379	-0.0886922302585673	0.26326701218203
"BRDN0003494017"	0.0303538838924656	-0.0905049249108599	0.160471507776629	-0.761381248566145
"BRDN0003497874"	-0.00838289035628514	0.0385270392012269	-0.152951420023443	-0.445813407965171
"BRDN0003496059"	0.138166704925617	-0.383716637864951	-0.210522733958576	-0.0965390245507789
"BRDN0003507078"	-0.0235929539921792	-0.0420963701098575	0.0337787325880867	-0.042770604901003
"BRDN0003493494"	-0.0136399166000147	0.0620449333230416	-0.124446123628465	0.281183313228534
"BRDN0003505984"	0.0133953404931194	-0.28126894693459	-0.0450570971616923	-0.264687348560308
"BRDN0003497849"	-0.0514355444525898	-0.0622598829651773	0.169494066495586	0.330436732542643
"BRDN0003495355"	0.0315386396506398	0.0512603068106653	0.0920173870709018	0.0334756782634205
"BRDN0003511406"	-0.0457515979048543	-0.00824761333581	-0.0126109906768932	0.178677514097401
"BRDN0003498724"	0.16521859340381	-0.119457928020187	-0.135892664993514	-0.82534205010241
"BRDN0003495331"	0.0133823714582867	0.272750763568402	0.0152730723174534	-0.215801263467585
"BRDN0003500900"	0.0567129797740406	-0.145762463644775	-0.264827989550393	-0.215187194787919
"BRDN0003502708"	-0.0300821211893557	-0.119391243585808	-0.0602205293173003	-0.0592644635992367
"BRDN0003499742"	0.032114644356374	0.12351390619325	-0.0634296556394546	0.390430707778076
"BRDN0003505408"	0.0449684323913276	0.216716158767764	-0.0311819434755353	-0.630986693396688
"BRDN0003505698"	-0.0360347144481001	0.168576228601739	-0.000354639552855893	0.154953259968349
"BRDN0003511710"	0.00667757292843884	0.0596780738006806	-0.105318712385854	-0.0962626663738737
"BRDN0003507033"	0.0163108679086882	-0.06326351801369	0.079700278904913	-0.507422310402442
"BRDN0003501393"	-0.0226424653524001	0.0562308619331677	-0.190510920891782	0.13276988425377
"BRDN0003505537"	0.0555782994660353	-0.0702802957408923	-0.0513819376956963	-0.563284731079807
"BRDN0003502772"	0.137346017554307	-0.0686831848994988	-0.0318331090759759	-0.239919877747354
"BRDN0003503824"	-0.0405822491920311	0.00616947748762124	0.100160724544448	0.119360542039328
"BRDN0003502619"	0.152916629762531	0.224735786102306	0.134615611263535	-0.4571184922277
"BRDN0003500375"	-0.0250834463763134	-0.0483527343309428	0.238993273179788	0.231725657139458
"BRDN0003502410"	0.111405164537554	-0.220306911216522	-0.14237997465647	-0.0309629858109606
"BRDN0003497656"	-0.0364301697285693	0.37603464938321	-0.00189756132881358	-0.061913302887301
"BRDN0003504261"	-0.111501901571277	-0.06573668605442	-0.185609621521153	-0.161968433719885
"BRDN0003506710"	-0.00852474147906811	-0.07827234444804	0.0670386747406105	-0.171711992038334
"BRDN0003506632"	0.0448425899905233	-0.255800500692546	0.0480886893336453	-0.264984922507117
"BRDN0003501420"	0.0103283437136807	0.392413791655253	-0.0802651802251401	-0.320667156936096
"BRDN0003494225"	0.0289639846644579	-0.10616986182458	-0.137640699751467	0.265919911564532
"BRDN0003506151"	0.254886383274411	0.227615373828608	0.420709594372133	-1.20892995168051
"BRDN0003509210"	0.154870221130392	-0.089390977032751	-0.233538650076331	-0.814661028622892
"BRDN0003504515"	-0.0741660033806721	-0.183574771715695	-0.271979035594597	-0.719998818809563
"BRDN0003511330"	0.0747564505366914	0.19833211251329	0.00715650938855034	-0.288437874550715
"BRDN0003498510"	0.0440011751647137	0.293134632433485	0.163658651448636	-0.0769555620649993
"BRDN0003494871"	-0.149290025701597	0.328751974869394	0.436426989353511	0.342477783647329
"BRDN0003508149"	0.0141834678814586	0.223309891264608	0.303246986258608	0.124795005910276
