"GeneID"	"P7_1"	"P7_2"	"P7_3"	"P3_1"	"P3_2"	"P3_3"	"B6_R1C1"	"B6_R1C2"	"B6_R1C3"	"B6_R1C4"	"B6_R2C1"	"B6_R2C2"	"B6_R2C3"	"B6_R2C4"	"B6_R3C1"	"B6_R3C2"	"B6_R3C3"	"B6_R3C4"	"Nude_R1C1"	"Nude_R1C2"	"Nude_R1C3"	"Nude_R1C4"	"Nude_R2C1"	"Nude_R2C2"	"Nude_R2C3"	"Nude_R2C4"	"Nude_R3C1"	"Nude_R3C2"	"Nude_R3C3"	"Nude_R3C4"	"3D_1"	"3D_2"	"3D_3"
"Cyp2j6"	-0.108165189107369	-0.00394832891057827	-0.0445726575938115	-0.00978615512675479	-0.0603504631997619	-0.0192266448036834	-0.0634277944250807	0.0510898698670694	0.0461405308428316	0.447691709705273	-0.151830083451239	0.0540872638130303	0.280011728099017	-0.0476086284097004	-0.212727997561184	0.0465936860863698	0.0257097753291139	-0.169938742581935	0.0927485920196859	-0.250143680708512	-0.00458893773216204	-0.351403388022615	0.115297763596516	-0.377839022435875	-0.255291994797541	-0.0339558546911553	-0.111670875970792	-0.26761185392711	-0.136975303535462	-0.185448070513562	0.0357597882099787	-0.0206565294769906	0.0273700712747383
"Cyp2r1"	-0.0666129412777074	-0.0869913240913766	-0.0580558684839073	-0.0180371986285554	-0.0764662716055531	0.00432530078977177	-0.326163185450718	-0.135804930941067	0.124510544853276	-0.181353176112018	0.203457956866748	0.121546402665145	-0.244944588984275	-0.106914829492433	-0.143766393286015	-0.22179825728647	-0.216952495903082	-0.260899380960323	-0.240180325161803	0.116714962519161	-0.133551194971298	-0.466515598806672	-0.158378260310727	-0.0421610310249792	0.260295861418639	-0.0788241411882978	-0.348401427860145	-0.37559560255048	-0.0781158649905014	-0.22116616362514	-0.619042857217839	-0.380380691492021	-0.305726045432885
"Cyp2s1"	-0.113743565885007	-0.0544473498102213	-0.0815408213269461	-0.11263525229069	-0.0949653685085723	-0.0559925789438915	-0.348690407007453	-0.227137281574485	-0.531099532178505	-0.608716675543489	-0.368378963456529	-0.148194180955915	-0.211175400947803	-0.101494950406893	0.0721329848466738	-0.196038899370758	-0.178425776171122	-0.0819247206456432	0.018597567974488	-0.164864336405696	-0.0533965381812082	-0.0946305484435958	-0.189122072196841	-0.134051212046777	0.287780959582816	-0.0366387502525748	-0.0473922717276958	-0.2010594160515	-0.0613326494784059	-0.461318104824834	-0.476340635417624	0.00816662758722165	-0.10306407396412
"Cyp2u1"	-0.0286629783872311	-0.0550327194759677	-0.094346421495912	-0.0464811963873475	-0.00455492265613177	-0.00794051777552091	-0.228559075705422	-0.0967916234663832	-0.162729050339368	-0.325235236262879	-0.127504346963958	0.326380821246037	-0.0708978273250175	-0.307283845268363	0.0193309800477998	-0.119409216390997	-0.304771757526461	-0.0112143219921208	-0.0453794781115253	-0.205130822078907	-0.166948817603782	-0.370686068260548	-0.135048438017251	-0.218135293792542	0.141596361059595	0.273538530151427	0.208470125381204	-0.111624311355376	-0.155929337574242	-0.174108243530206	0.176447588811399	0.12943340366582	0.304026961447309
"Cyp2w1"	-0.0402352158176778	0.031350446423796	-0.0467648264727894	-0.0213937337489434	0.0233102505432003	0.00831338751280709	-0.111640329875221	-0.030287903489495	-0.319161678655705	0.397575881415791	0.207493782738679	0.140052957996208	0.0137323895572144	-0.115189162248494	-0.145332945213186	0.149592603607974	-0.0211682543144274	0.106561452690849	-0.213500035776298	0.0304947663438616	0.115927933901743	0.00944121169690724	-0.404616301542979	-0.0992119105141683	-0.389983816827391	0.267896832316411	-0.190964100479698	-0.173374840733696	-0.346851604121767	0.0789282913788094	-0.11549927290432	0.074975329857405	0.1235145443731
"Cyp39a1"	-0.068696738212576	-0.0351944469836098	-0.112912055719891	-0.0683912076846548	-0.0394663224893266	-0.0739784818549296	-0.20494054703901	0.119609065507828	-0.16791505587411	-0.00416919229636873	0.0277501030607001	0.168116433923409	0.145002246198689	-0.115384510386243	0.0165940076683178	-0.116180658606793	-0.0519384051432233	-0.128177818904848	-0.136896811120787	0.0893396260209676	-0.311178161516103	-0.0835731690408304	0.249589444721873	0.0261484165490981	-0.149815619963411	-0.207155419091022	-0.0859518604339422	0.30138823339204	0.234643449881636	-0.0403026997924079	0.166130730987711	0.269088449754856	0.0509715021358597
"Cyp3a11"	-0.0554512147011081	-0.110071332197345	-0.0917955380698754	-0.117489764539017	-0.050047846440306	-0.124106279533003	-0.257211274085114	-0.0480289507899829	-0.334205021680854	-0.273043743551221	0.0362741402130866	-0.269478312640075	0.0769235798759176	-0.310562666243	-0.0200509571909806	-0.172384769885402	-0.415387645048252	-0.21509177710698	0.0272391353656175	-0.231953803839769	0.0347016534951565	-0.259371523014745	0.10467679167207	-0.0580278580798907	-0.288203514254802	-0.325198934125475	-0.524589660242069	-0.0646070081646542	-0.14193485376675	-0.301195706239301	-0.226133754088425	-0.222534947020269	-0.608548379787045
"Cyp3a13"	-0.143547532840312	-0.0740368732439998	-0.0354592791795399	-0.0750924770624318	-0.103879200333152	-0.0576284399648174	0.15731098215755	0.0413181499116991	-0.360006054872921	-0.186087799694491	-0.352530108176841	-0.767527208117775	-0.265007602552395	-0.0706416516945703	0.0538938019084156	-0.0152630711596868	0.00484180706114006	0.284661935266093	0.386835533388555	0.0356556837768348	-0.118495939919582	0.550909254960518	-0.160184026616263	0.0304198237471916	-0.110885261328543	0.19253379636967	-0.124448035171891	-0.0831538005650413	0.102674623146701	0.00185661167090628	-0.143315861251415	0.0518633500871732	-0.0369354431221881
"Cyp3a16"	-0.0331218655837684	-0.0367011434585176	-0.016944940931991	-0.0139726107973828	0.00512956827641168	0.0406525670299115	-0.0962115729802751	0.155862777107038	-0.0316680205353035	-0.276725472922558	-0.209905890547661	-0.374944579522974	0.10099710571062	-0.195632209669243	-0.170337122063275	-0.100661054838636	0.0988139019570356	-0.162128526330551	0.205197456944949	-0.103853898855333	-0.331845691004425	-0.26831692997939	0.167209338964173	0.253046876318618	-0.230689137622668	0.161111631766451	0.258116522374896	0.0808604412467459	-0.0984446720631919	-0.0501385880180591	0.150832468310888	0.0551545029568698	0.464050479611287
"Cyp3a41a"	-0.0994957479124527	-0.00348348481981046	-0.0865921566685512	-0.0310125772579347	0.00218090821863171	-0.0035326247609502	-0.195710262943171	-0.0845301465353254	0.0611061558731828	-0.200597078657677	-0.123105017648737	0.0862586680676676	-0.124303957208406	-0.286689761416159	-0.0973959023002506	-0.182233009280282	-0.173954090627057	0.0454665320186307	-0.185264753892559	-0.0105808812336888	-0.101992580690629	-0.491967264920168	-0.296880341355742	0.209092925457391	-0.129405242064124	-0.0514864422357938	0.242639949861091	0.0671948213398466	0.12237375703413	-0.0834594598134611	0.109190077162416	0.0468946722696284	0.245051127611689
"Cyp3a41b"	-0.440397209195029	-0.208374627077147	-0.39012769449429	-0.400539061683271	-0.303400991802197	-0.298044840966187	-0.69179235198231	-0.552318081300194	-0.789661004311479	-0.514506185305757	-0.3348647111615	-0.913416612294834	-0.687251243684193	-0.643123344018428	-0.509336085399929	-0.845790241154527	-0.887900330969386	-0.519432372796484	-0.815744124872204	-0.475049166668337	-0.538616639525208	0.0502567794659648	-0.519118762540469	-0.507920586907207	-0.488733115448611	-0.767107049437528	-0.491448121561384	-0.0701840499641151	-0.268720643537535	-0.517830661332563	-1.21959296472293	-0.736420944463241	-1.04055938669363
"Cyp3a44"	-0.127692340464615	-0.0688330620650768	-0.0686782359660274	-0.0652044686674206	-0.100940521813949	-0.121954230992251	0.00944294036488952	-0.435051488975782	0.14094355697649	-0.241547640751143	-0.113536481543866	-0.201808596656042	0.0498390467002987	-0.146310819558295	-0.147466975972024	-0.154077282642607	-0.197678655459818	0.261661952877343	0.267362609946706	0.12746352156856	-0.146418327355912	0.13450096966545	-0.0631749391144301	-0.139670285532439	-0.423889308677225	-0.183387374250131	-0.37645814754638	-0.348215459960993	-0.0449585990115103	-0.102751681990023	0.0965001909827731	-0.420577341947549	-0.410957572668944
"Cyp46a1"	0.0159619308251991	-0.0242605923913859	-0.0444222969241746	-0.00134185105638303	0.00678531754561442	-0.0348983298668562	-0.285883637230045	-0.109188829096404	0.164500072109509	-0.252071255236158	-0.169413609343664	-0.106250111751605	0.317393463010004	-0.491242585831084	0.0363244865271546	-0.134828773646725	-0.135613054279979	-0.198721884972268	-0.268390399323006	0.0656801114044151	0.0287277857536415	-0.377958920802377	-0.259483762287225	0.282454038341934	-0.127746670239501	0.419507701427247	-0.231936448053109	-0.153209426842687	0.067214047507576	0.0243693650504751	-0.0564095028269239	-0.0847446352594804	0.101361841049876
"Cyp4a10"	-0.0574323169615564	-0.00502950612942794	0.00400126588322478	-0.0348357662919715	-0.0243813839664022	-0.0170639304991956	-0.0847590197490661	0.0663673761388954	-0.0831082039342012	-0.433178148638025	0.291275471201398	0.381754980261555	0.0458661014445974	-0.422432362304609	-0.203274036176525	0.0224654114468758	-0.119460583821975	-0.00785842587426642	-0.166582317887969	0.0724392763892992	0.126986137400594	-0.0350375842978951	-0.121664919726937	-0.461029016588749	-0.363165341672476	-0.00200795401067613	-0.430764750984959	-0.0465629830756912	0.300013090023495	0.0037170165068959	0.0916797766732245	-0.0554112799631117	-0.00175560897856245
"Cyp4a12a"	-0.0629515860115612	-0.0399341144509167	-0.0943979724341321	-0.022140796170527	-0.0996099926374477	-0.0571893037520393	-0.0264469714486898	-0.0931681196327127	-0.1832283396681	-0.276729760939616	0.0144173829610941	-0.0135805961896187	-0.23909450835016	-0.206605490760886	-0.0279167328687156	-0.234102177800943	-0.289785995497949	-0.298227520607566	-0.282654751198933	-0.160936744457264	-0.181894192289417	-0.355343078060792	-0.0458653685155056	-0.293439878715227	-0.0774650080352738	-0.35196173507541	-0.239945067116731	-0.137151702397074	-0.181605012901455	0.16858708220209	-0.22387877031629	0.00853368150145788	0.147743158608249
"Cyp4a12b"	-0.0280970798496855	0.00516830712878064	0.0105149468103836	-0.0562756313683594	-0.0158421079585017	-0.00141228568235235	-0.119450194583923	0.0247314500637692	-0.168874692848271	0.0920665776019497	0.0750419294564664	0.0463216658123134	0.161587061214792	0.122646118872863	-0.0699932934075962	0.0712994896647554	0.382077965485625	0.339353906209371	-0.0918836225432353	-0.16146957513165	0.0689541400343997	0.120987896159475	0.106595214885696	0.0440250502651298	0.0331036783586054	-0.0127890688889586	0.655907917478231	0.0559422954901902	0.171210575119376	0.0241978579397775	0.102641583408998	0.177131698658163	0.383980614609164
"Cyp4a31"	-0.0869706112169411	-0.0778877337298729	-0.0719336002910154	-0.0830986227994774	-0.0837079750752689	-0.0158773978244753	-0.152144141746724	0.170927786833114	-0.454079651348768	0.345833179885684	-0.207587764159089	-0.116889435662801	0.191623275353329	0.0413324764221292	0.130928287353317	0.0157095555455913	0.193594085841404	0.0685331405039096	-0.355946471922181	-0.0775591496217884	-0.13247649269887	-0.0407009620576423	-0.361669878792585	-0.316216903416255	-0.246378183807121	-0.122546032821601	0.131767225425746	-0.21730616227778	0.000782266332782621	-0.197531993119663	-0.048840360254396	0.164710176468507	0.0930255571192952
"Cyp4a32"	-0.0197207105715373	-0.0790726876859133	-0.0780440666348488	-0.0571875799448701	-0.0616714018412255	-0.113157864480262	0.00182983205056049	0.451460728114317	-0.0609862898813921	-0.14669201735396	-0.203385041868278	-0.0113049646565585	0.117316079876064	-0.202011825089962	0.070162591061311	-0.211780420338657	0.0431683412593861	0.346475223364486	-0.126241522922035	0.0481685752720978	-0.134764156123241	-0.126277422431224	-0.116777726953031	-0.328725701024994	-0.128987566118732	-0.273347493069939	-0.0853555631029861	-0.234205035773791	0.173183806999266	-0.0316677973147558	-0.260714170778211	0.000383222496440754	-0.332008308959158
"Cyp4b1"	-0.0345254951014317	-0.00702875790503334	-0.0802005485478137	-0.0381044886300999	-0.0115652028347078	0.00973549239206825	0.0671443767027719	-0.0854474750278312	-0.2668901407012	-0.188437980524718	-0.0204405121725467	0.092535747240952	0.137812303300431	-0.0139543013362783	-0.00782464643340583	0.291048047124679	0.252476118455754	0.243741496576663	-0.23255920022975	-0.122777854317628	-0.105062698388294	0.349484299678555	-0.179149793976873	0.525314467069386	-0.104491226216758	-0.456855533122475	-0.070845541837739	-0.0458060735605322	-0.0108275736158429	0.485694591048798	-0.20714156132843	-0.0394945653548976	0.109476510816196
"Cyp4f13"	-0.0280953172729062	0.0513607133810279	-0.0308997865355052	-0.00724724743177173	0.0495186524905461	0.0339308445527422	-0.356312554361228	-0.1342070419869	-0.0857763713416336	-0.187572607758049	-0.180482811375628	0.229506698845667	0.0196016775605957	-0.109381697637577	0.16889168406598	-0.00892988168006198	-0.126653295295776	0.183014547477831	-0.137962115697267	0.12541138276656	-0.351485524632335	0.122839794689435	-0.329827546085218	-0.0757235957123912	-0.123685815223419	0.139213722854251	-0.219301377947336	-0.0954258756281256	-0.0295955186502841	0.200614224201625	0.00996920306616847	0.259292382090125	-0.0997616436418409
"Cyp4f14"	-0.0496701326959597	-0.00888053089920318	0.0269756724193011	-0.0273748272229439	0.025621333088879	0.000390432382163442	0.357266608447285	-0.0761897558131474	0.0456697974614078	0.235944853830935	-0.135947226297692	-0.207091068742903	0.0719676990029874	0.0253400666090822	-0.200074761273928	-0.193897155218453	-0.261750011289453	0.0633523855034276	0.46145624108994	-0.179595874238146	0.127282601740146	-0.0752430616092978	0.316216325278112	-0.00337517221713656	-0.195006445296856	-0.0419632236824229	-0.041171276276827	-0.00513755298987452	-0.162515865255294	0.0440818695048364	0.139730280129333	0.141915839151871	0.0702237411744799
"Cyp4f15"	-0.0310077728138684	-0.0142104367090469	0.00505869792644534	0.00670343587997559	-0.0377349129774533	0.0484330741678512	0.0937659712158416	0.163750213908827	0.151673006744155	-0.11230816662031	0.140489265624845	0.0675399467085592	0.157076956616202	-0.0508135127473328	0.0963376776697952	0.222496979454894	0.223122219672286	0.470136860994647	0.11548560767169	-0.226181424990111	0.103005539994549	0.0627919537304416	-0.0108858668402453	0.020297563299031	-0.0507661786551882	-0.0612880296422196	-0.0933648863321965	-0.0026920781271569	-0.256356874506328	0.490099915452208	0.100249293231762	0.0772101950863014	0.19257186106498
"Cyp4f18"	-0.0432993558777396	0.0109229744325769	-0.000926337808240163	-0.0427365366520402	0.0197084383478857	0.00839639743124033	0.0486002361291276	-0.39646241737644	-0.00556149758141974	0.180752936130006	0.0953497646103945	0.110494516230623	-0.0707111820941921	0.019246722761324	-0.209446237388562	-0.0971320117738528	-0.0635706984853797	-0.268458060491892	-0.30397774876354	-0.0843212766940915	-0.0739031243433645	-0.451404491851953	-0.209820707167835	-0.244173626244408	-0.0167454145085332	-0.511905153942529	0.288820246654836	0.10379203460053	-0.016077832970022	-0.298829973319242	0.224428173530019	-0.0915072034794518	-0.267185916632949
"Cyp4f39"	-0.0434800400007194	-0.0703246781807796	-0.0356729279802774	-0.104053826133975	-0.035396465439674	-0.0919847594197757	-0.291875061141644	-0.0642084887766309	-0.432657108351131	-0.180520935255049	-0.0817400806666595	-0.190803870763887	0.0528753412424375	-0.0359445110299574	-0.319542389885026	0.243116117173496	-0.171771055148459	-0.012283750223457	0.105477406827031	-0.301129086326367	-0.251009189152957	-0.253467171037579	-0.506317166374624	-0.255220937624085	0.372531452498869	-0.34237295554082	0.0365934361752056	-0.358943887161438	-0.243683370094841	0.69439621008276	-0.0304313786395694	0.201930681392784	-0.170348777708839
"Cyp4f40"	-0.00991771409457362	-0.00205378930230713	-0.0533439337286154	-0.0128972265273321	-0.0299988024963187	-0.00812468586417029	0.226687547012571	0.0478844596115062	-0.235418310971447	-0.0502493212926213	0.0644981696010722	-0.398026497606768	0.476518538175467	-0.232845674176359	-0.254635418039829	0.154978240965711	0.00440877205103397	-0.279322238815796	-0.0928073665693621	-0.106850453774176	-0.133800291383278	-0.233469681343387	-0.0325765952659724	0.337300547651455	0.169103485524819	-0.0989831292227859	-0.0319848910708334	-0.409236685180618	-0.181340961669772	0.187759933876659	0.094156485961743	-0.13574439996108	-0.19760541245984
"Cyp4v3"	0.0523779164219972	-0.00436544320580553	-0.0141382766076728	0.0515522962527449	0.0200635101257571	0.0228570031220693	0.209341824100871	0.0352223500423	-0.152663093442871	-0.320073268909032	0.121739055036456	-0.128482448270468	0.233685796238406	-0.17391372783339	-0.155056600989661	0.276090256296724	0.167976406579459	0.0599374870408596	-0.306448887856688	0.0677159659377385	-0.189929192709027	-0.308578220025998	-0.177795327292215	-0.272048844251571	-0.193947917447374	0.570864737315491	-0.125534575753058	-0.220370203336401	-0.0010194728187951	0.00604251360193895	0.152494974945018	-0.0159490556786683	0.385677146091381
"Cyp4x1"	-0.143681544751569	-0.161318301436721	-0.0228699913777956	-0.159148967062168	-0.226578407304056	-0.142917870881577	-0.474325915993843	-0.136187943837691	-0.182962986843818	-0.24999608627101	-0.376841790764777	-0.111687379472775	-0.330511829726196	-0.114594213987515	-0.499224659553168	-0.0745851086714969	-0.209343265801992	-0.494101061614645	-0.217226988565561	-0.111823120381109	-0.548641237235829	-0.291006815580817	-0.442231461710308	-0.540914063708347	-0.209523653200718	-0.314549861626266	0.0399041604085166	-0.404495862701042	0.138238129604567	0.107044742622571	-0.587458647286563	-0.296690209708374	-0.442369047685192
"Cyp51"	0.0188037384344519	0.0763265267866604	0.047290392900751	0.0724292564785339	0.047628929622586	0.0687770859396576	0.0344525799312606	-0.0740617895823832	-0.0274137899595221	-0.118478367476813	-0.0220959219783793	-0.198986187504062	0.192443229951531	0.0356080214109892	-0.21925155585765	0.0805826013784592	-0.0416357233272452	0.017730686059379	-0.0131305152248506	-0.241416856849929	-0.438452469708566	-0.144201130633921	-0.064519725696886	-0.121702560388284	0.133175617085567	-0.0215740917282769	-0.232284976808295	0.0314269240737799	-0.0112833310687087	0.0116860944304313	-0.14359950310116	0.068069832151951	0.098972565572649
"Cyp7a1"	-0.0535702118582106	0.0603774969164169	0.00309442032898273	0.0201248092091704	0.0598475666022711	0.0379651998325574	0.329010909392048	-0.246415585801552	0.108964165850786	0.0135084111438945	0.0515365297930749	0.196254504704035	0.148754903720668	-0.0783939889019167	0.228790966169925	0.435017340232522	0.347344962660473	0.222024083385008	-0.499526008486393	-0.175552316832145	-0.152869820211434	-0.202764671867513	0.665266063515082	0.0992811933827587	0.228718518654614	0.0893706853304482	0.138639369013316	0.229907660529126	0.282569876536834	0.40310960610787	0.27529392100645	0.0566274283267514	0.138929383592467
"Cyp7b1"	-0.0399312260932537	-0.0117398459780431	-0.0808352354492909	-0.0310791092448581	-0.00792995260821019	-0.0412501241969058	-0.086975226957709	-0.146028552252515	-0.00560412725783738	0.13015046541512	-0.198625891358947	0.090725653109519	0.00604681800821683	0.147083798841525	0.0140938796771485	-0.139154457910588	-0.152192952259192	0.0107323614691603	-0.366366200410935	0.173462516159463	0.342074364007591	-0.1820713990031	0.059186124118496	-0.0237925039397747	0.0771409943976421	-0.336646414250827	0.00478848260491041	0.118254416599269	-0.063083930227087	0.157382618430974	-0.316076531753575	-0.0684837205140894	-0.140328476111481
"Cyp8b1"	-0.0118391518588009	-0.00201950913242784	0.00656652010562198	0.0306276839447447	0.059531439061151	0.042761615318095	-0.0729527214061474	0.180558628672158	0.10962288962022	-0.0559860963746759	0.229628495564122	-0.27814358267004	0.127320002574522	0.212424716525717	0.223853665276799	0.0556964304520119	0.267183862720852	-0.0719085866977897	0.188336538753865	-0.0316309037182491	0.093817877225375	-0.0636994462641015	-0.0328220811317971	0.269283246556097	0.0366271538695771	-0.287130399756743	0.106335733623154	-0.221249111160715	-0.0552702849000111	0.268301491535355	0.0333766701200662	0.108939228920969	0.114509610429655
"D2hgdh"	-0.0388067491110535	-0.0681823596104024	-0.078499274004816	-0.0723099696152707	-0.1360754259883	-0.0510799049049448	-0.173944395481979	-0.235331864766818	-0.107488043753124	-0.203013109381594	-0.102180002229947	0.0998124080900002	0.406570748964806	-0.195679147288324	0.359652839842034	0.354570830282633	0.18869601780331	0.169414847113551	0.176659096643996	-0.313882587663353	0.136760045326594	0.0779234273706605	-0.102186177280128	-0.280382761028137	0.168941647418658	-0.146985893737681	0.277956780501151	-0.332163796516698	-0.230105618661939	0.00179544151074085	-0.265900183096899	-0.356989019418292	0.000284505335746207
"Dad1"	-0.630296763675313	-0.671154692353816	-0.629703471219252	-0.867059442965388	-0.688118479770275	-0.834325261258786	-0.730357256537756	-0.569857866217601	-0.713446522392834	-0.909053391664137	-0.665460278350607	-0.869509566521578	-0.60326551284037	-0.760959375121219	-0.975113546036565	-0.523262371840281	-0.747075682156662	-0.592287268767688	-0.54322657948262	-0.848750778591949	-0.374781630918054	-0.938678211011368	-1.18392117555835	-1.0640658226346	-0.793547264340561	-0.988746680103384	-0.963288568566047	-0.973253156728152	-0.979190568773615	-0.694137146880297	-1.1626490086348	-0.751590970362485	-1.08181089018166
"Dagla"	-0.0243798345210514	0.0181793710023592	-0.081858274123046	-0.00084966695003153	-0.0573856713984027	-0.059328335954196	0.134094467667176	0.58483448211423	0.102957832472154	0.377012795552488	0.144936708112315	-0.248719128184077	0.157179668928621	0.0168507559775758	0.490599731521071	0.225715285232195	0.149742890745919	0.0865015909894647	0.219372325456095	-0.0773487270457302	-0.160134736299189	-0.254807673083322	0.157818636386962	0.0305074262452066	0.544929715681655	0.298222408180437	0.416067472074328	0.23454392641151	0.264238277940781	-0.0161828285245199	-0.070683423716479	0.0782696495525329	0.000972597951957604
"Daglb"	0.00866946148885543	-0.0243272131937623	-0.0683163578123716	0.00966614143005343	-0.0146960988053619	-0.0400655389417879	-0.106604456697111	0.00110427365744863	-0.146724391131891	-0.0748251186511765	-0.0754707838756366	0.121476140854932	0.162400519967946	0.0996046769729172	0.242013309498796	-0.047633953990125	-0.0227078138311839	0.0168369774816444	0.175642689256899	0.0971872599286128	-0.0981259985275564	-0.0154309144809473	0.413060668262347	0.0939682083030934	0.120595131557021	-0.158444736380004	0.0618914164531883	-0.223284357463225	-0.0788110505785654	0.0567396190327859	0.131311884790779	0.432393963372265	0.165664039716011
"Dao"	-0.0176791659012075	-0.0282632274777458	0.00707662969414588	-0.0067129517948166	-0.0309844423154234	-0.0433536894575466	-0.123605915696345	-0.376968494645773	-0.135061698118964	-0.372587463216014	0.110269246169572	-0.0639089065233904	0.201205486962595	0.0832686780374744	-0.126519854040154	-0.0387371407930692	0.0695260137668304	0.0249073729894505	0.214689786095381	-0.124712870742959	-0.429084200283372	0.180915836648732	-0.0667520860583762	-0.102740470590839	-0.291142080500061	0.364370385458225	-0.120436341201527	0.238567894852439	0.0338432968992102	-0.350937676309235	0.151320679674733	0.0144427639016975	0.182357398754155
"Dbh"	-0.0324839447955088	-0.0167007448277825	-0.0334099146891693	-0.0229874856030523	-0.0304965456548926	0.0340221646280904	-0.0526240762225909	-0.0167997726930349	-0.224594770423945	-0.15895678836764	0.0462403381354481	-0.0889178119852699	-0.0784139428497073	0.0699998826854457	-0.323463052526996	-0.0870825914571339	-0.0976795055503781	0.109656147534084	0.0224449578008392	0.0476948099403369	0.064493450884759	0.0231362100618062	-0.212553289898338	-0.101904945546406	-0.244347762956097	0.0878257270326731	0.0101818774505667	-0.0170242969127418	0.0416690553677695	-0.0174759506152876	0.277943637825066	0.137641574963912	0.318636911479503
"Dbi"	0.0744056915592209	0.0555088997254267	0.0508078881099942	0.049750141056922	0.0394592202702522	0.021413485418377	0.104749546547763	-0.0105730538181053	-0.0873686499290481	-0.0943211628038158	-0.461147606433751	-0.167668300700483	-0.206905561012111	0.123483611745984	0.116956111529051	0.0739498094850475	0.109995249055619	0.022691128104999	-0.314747026764861	-0.27092820451724	-0.268145850154834	-0.21636144760244	-0.683948259197301	0.0888864726062523	-0.0768254126839091	-0.205185163587461	-0.0257891461864471	-0.0831754938843725	-0.264025749044632	-0.438619137610772	0.219215891508575	-0.0479822219361391	-0.186264660350279
"Dbt"	-0.0774032633637872	0.0139549629733981	-0.0558960027723236	-0.0654884294580385	-0.0613984962957003	-0.126147252751037	-0.392410396455536	-0.0219268135994674	-0.236809335008795	0.165826199020009	-0.0181024541052098	-0.252483584724973	-0.00808602098551246	-0.134620775509409	0.295837662999027	0.42679733399936	0.335050698563835	-0.323935230959826	-0.329514626145568	0.018401263827478	-0.03578148916991	-0.10167735217873	-0.390455584919831	-0.571026539567112	-0.147230297584128	0.0738490791262649	-0.461003174683899	-0.369055829564835	-0.166146208148503	-0.0620915639488247	-0.106825026882734	-0.222326866180303	-0.239247727170409
"Dck"	0.021939165462991	0.0100372474416219	-0.00940995619407882	0.025029999761585	0.0610347336798053	-0.0236359739841061	0.0231442618462292	0.438698089603137	-0.343154495886575	-0.147083396276091	-0.363127787000327	-0.262666647056324	0.0639863943963852	-0.206628811141927	-0.370753666968195	0.0675772126841338	0.090236372914119	-0.070457737479356	-0.187273751461238	0.207076693784539	-0.173958331053627	-0.324135985983161	-0.339802749734739	0.150350717550062	-0.126935608690125	0.0620491208795265	-0.251656455483158	-0.19691064991494	0.383866525919321	0.0884259935043968	-0.169994866518815	0.127447857339791	-0.0412557147800425
"Dct"	-0.023871514021756	-0.00184497080405004	0.0348266649406651	0.0235884889947199	0.0433480146507049	0.0426648179052859	0.269828826275053	-0.138616781259349	-0.218513224734601	0.547599216340138	0.260331315011992	0.0225778911849265	0.0269624261732355	0.287940303435676	0.038255069772913	0.0683218321408615	0.0149685615684186	0.051603739867754	0.364425438211624	0.189964777930162	-0.234224187760521	0.190324286115144	0.251029570476506	0.191981124255927	0.0615174362391192	-0.251154108466675	0.0873114815287775	0.123631850342795	-0.060428079077358	0.262531217783887	-0.0160229276395553	0.0419983339046256	0.362840693777749
"Dctd"	-0.0358548393105059	-0.0375829575307937	-0.02602130567012	0.00598222489218247	-0.0165222784044458	-0.049543342518994	-0.051274850512324	-0.365878281995612	-0.401544369935324	0.360329989349247	0.0316967250089711	0.0942702256294867	0.251984102967475	0.0317037900887866	0.0955949762805509	0.148023893832616	0.237101159040699	0.37595195032065	0.362346694906539	-0.0349173692535645	0.0211431550851104	0.152653203824968	-0.120033111595275	-0.0126435269966364	-0.0690645296193651	0.101810522210141	-0.103904740619386	-0.0394956147683388	0.0986659555099147	0.155656607405684	0.0600904282127342	-0.0777324102638084	0.120664619901194
"Dcxr"	0.0620957875346973	-0.00364885486421269	-0.000528040751075751	0.0333212046038496	0.00487121900650676	0.0496123668507112	-0.00266426815856552	0.187076076859774	0.301068746991294	0.545913259474503	0.0968404572368073	-0.0576356148572848	0.0961892749666572	0.0709489264994794	0.0865437324035459	0.113659913048347	0.337566934178958	-0.0262036940021	0.0895681378821792	0.322680853249392	0.231023104795144	0.106785393088359	-0.152369391361635	-0.267678850610994	0.371101317351292	-0.245736806933618	-0.0715158990155817	0.232910200429995	0.522005440878662	-0.114895011228771	0.115283290707589	0.166242691474017	0.393382173844772
"Ddah1"	0.031869595029804	0.0131628022938015	0.0198196591708284	0.0175531727344851	0.00530908088052259	0.0312226042433375	0.164738246556712	0.297665157502716	-0.34318700490854	0.313049333176011	0.0238809874381119	0.199106206030001	0.0250682067919453	-0.0839818312188502	-0.101390853832138	0.0594960548713956	0.00583143752371288	0.293494153964725	-0.265177976945841	-0.161752639442904	-0.0760271200426425	-0.110203911673188	-0.0829584709223988	-0.325515676293745	-0.0379795405669544	-0.098903096359833	0.101460774508093	-0.00240259074026811	-0.0848967268655364	-0.186806510846753	0.0416684817982253	0.180795160536472	-0.198277464374333
