"Barcodes"	"P7"	"B6"	"Nude"	"ThreeD"
"BRDN0003500365"	-0.0127747955499778	0.202197893398145	0.11206132846423	0.109793221526376
"BRDN0003499729"	0.074450383864427	-0.280797325679005	-0.095290489273274	-0.829951976195962
"BRDN0003506624"	-0.108297083613297	-0.33661760257133	0.150823600675429	-0.626788957382035
"BRDN0003511166"	0.0166435922287369	0.176617139579647	0.134092104024863	-0.111449392384834
"BRDN0003499112"	0.122372402412543	0.193320443192126	-0.213625522248758	-0.741631475727846
"BRDN0003499117"	0.067346823328701	-0.0850502805178603	-0.164060344526849	0.0256696110352962
"BRDN0003506827"	0.0498959626942546	0.18550238249764	0.216830552685687	0.213653561179472
"BRDN0003508521"	0.0118671792586148	0.024774919872517	0.30478729315264	-0.508153987136775
"BRDN0003498631"	-0.0112572576601713	-0.0623506822371017	-0.0625765035995666	0.264638899086641
"BRDN0003499600"	-0.362286769704521	-0.246835281774569	-0.211734595274941	0.344281482162851
"BRDN0003499598"	0.00537094956839429	-0.00322232060350652	0.3921962330612	-0.533700340166347
"BRDN0003504119"	0.129975050617611	-0.196785272631221	-0.180180310456821	-0.215595499908531
"BRDN0003511058"	0.0790471814166938	-0.0218727160578422	-0.167987077028149	-0.609778903978212
"BRDN0003508543"	-0.0586125589218019	-0.337445232572049	-0.0929795678556368	0.290271589483943
"BRDN0003494017"	0.00113346670068087	-0.104206261051396	0.134887441818229	-0.673534597634128
"BRDN0003497874"	-0.0265572405117665	0.00979640297651477	-0.148401348966156	-0.49116354706414
"BRDN0003496059"	0.158298728305707	-0.393310654401172	-0.131318114568986	-0.0988102054272399
"BRDN0003507078"	-0.0388460014270915	-0.0508273808569349	0.0453848440989156	-0.04827852834551
"BRDN0003493494"	-0.0115559915614087	0.072162211322645	-0.127248261339878	0.400779904964242
"BRDN0003505984"	0.0142401067547544	-0.289518371194437	-0.0407291473244146	-0.312214548192418
