"Barcodes"	"P7"	"P3"	"B6"	"Nude"	"ThreeD"
"BRDN0003505099"	0.0118077304556349	0.00642187370903105	0.0263839936595803	0.113088116343302	0.428875306385118
"BRDN0003500919"	-0.148647949110211	-0.131395359569095	-0.298112591830754	-0.298542100654331	-0.546249929312493
"BRDN0003508921"	0.0944823758537039	0.0238285362830848	-0.115845809565911	-0.186659685714175	-0.221073328738907
"BRDN0003508435"	0.0476820470869807	0.0507291811652496	0.125106226503935	0.27147055516495	0.0370239126530192
"BRDN0003496302"	0.0957876231292939	0.0432872203609621	-0.0702616104368176	0.0715276867727371	0.157309294804635
"BRDN0003508203"	-0.137951588823296	-0.280310875527724	-0.425670511175348	-0.0025046869987316	-0.954775183107126
"BRDN0003503410"	-0.202665772257944	-0.280286992561637	-0.100182187477127	-0.165167510829133	0.37081022456369
"BRDN0003509883"	-0.159423495820053	-0.224190558322035	-0.0589793340214289	-0.0341715372439987	-0.348853900294772
"BRDN0003500071"	-0.126042941402771	-0.0402046855884842	-0.117255685349552	-0.0992835838424589	-0.181566698805927
"BRDN0003502678"	-0.00655320071780554	-0.0245054276525149	-0.0502256681010291	0.165649126711963	-0.0537799096846323
"BRDN0003499783"	-0.0133276395291532	-0.010063073823832	-0.0953656652048122	0.309072256815852	-0.113222119313677
"BRDN0003501803"	0.0161840541243317	-0.0142935793878543	-0.0225384941853784	0.381874314155574	-0.184173135872143
"BRDN0003496983"	-0.0461404897050566	-0.0849243977870931	-0.159474715759644	-0.0718839498811557	-0.31933444045893
"BRDN0003507001"	-0.0295185912289317	-0.0504354039056099	-0.0546290096779249	0.486502696055483	-0.480473622102633
"BRDN0003501933"	-0.0396370098003225	-0.0767875111351397	-0.0740967674180558	-0.361524391729654	0.385862017293347
"BRDN0003495917"	-0.335725416622685	-0.221769578637326	-0.624459930052813	-0.498225869371792	-1.3698313632895
"BRDN0003502849"	0.0192404781710822	0.0191745527623613	0.0367966864692482	0.0584919547024808	0.0566995742421159
"BRDN0003508351"	-0.0813714555142955	-0.093742964232542	-0.26348227892165	-0.203655548057694	-0.512015742780181
"BRDN0003497665"	0.0737771878260556	0.0724562621036076	0.251526941083804	0.0142035623322792	0.333583208028547
"BRDN0003501290"	-0.105644447690565	-0.209750412878723	-0.440793020647662	-0.178932530744432	-0.629547837216799
"BRDN0003493536"	0.0286454811919055	0.128035320349596	0.0727504921978422	-0.0401392502181007	0.30313882402735
"BRDN0003506404"	-0.0155753241314121	-0.0808000499099488	-0.187785225700511	-0.139172335782201	-0.279793235219691
"BRDN0003511365"	0.0383764946476199	0.0752262241471171	0.330175440229651	0.391607270569819	0.382500845910356
"BRDN0003495532"	-0.965777608565888	-1.05515383064924	-0.968958441471183	-0.790631113630867	-1.7119549812151
"BRDN0003497100"	-0.106787253342084	-0.0550131682526191	0.0190447511903318	0.137885191823728	0.0728469345533096
"BRDN0003494238"	0.0267171556962499	-0.0260328777884342	-0.0738535833847889	-0.0441114419920777	-0.371438747727676
"BRDN0003494752"	-0.190598017464999	-0.176998191611191	-0.184538873955765	-0.260621531908618	-0.373443144335296
"BRDN0003496176"	-0.20569033702902	-0.135682553356827	-0.351466235194065	0.0616199241694733	0.2772074777978
"BRDN0003504471"	0.0480997615869857	-0.0372852604084291	0.073600428713518	0.16397430613365	0.102540395073645
"BRDN0003494577"	-0.529264152320485	-0.422310096737824	-0.856283034310386	-0.597682182401096	-0.580486895845264
"BRDN0003507577"	-0.0987673070773955	-0.0880118919990273	-0.260504836754788	-0.00352003498500803	-0.40685368574319
"BRDN0003503841"	0.128048216902959	0.0627275818773476	-0.0573999671392039	0.0387440412006675	0.0839735543547702
"BRDN0003508340"	-0.0334003435502808	-0.0942479739407867	0.346944808029248	-0.0785661662706682	-0.0343338346830504
"BRDN0003497899"	-0.118357135567424	-0.219795373546282	-0.346985854227749	-0.0358480732159413	-0.708565468910178
"BRDN0003501631"	-0.00663574456503631	-0.0675509558959972	-0.0941258642267297	0.196246066062521	0.193046716128716
"BRDN0003511755"	-0.074822973059911	-0.0493820066722118	-0.0136545100667736	0.0738396117099079	0.13713058768353
"BRDN0003499651"	-0.0603100730809728	-0.045154387686417	-0.173300498608117	-0.275799770850074	-0.456992199564484
"BRDN0003500794"	-0.0908395794169762	-0.0997345612449583	-0.032658182599628	0.022853529732433	0.0335399980647313
"BRDN0003508980"	-0.973789016915278	-0.660954521865355	-0.774564935725563	-0.796974462480524	-1.40325793256109
"BRDN0003497785"	-0.0166679784136566	0.0224240666224685	0.173295680242737	0.0135961413580303	0.0855603041798599
"BRDN0003498210"	0.00456222800708987	-0.00580794594974421	-0.167812864802382	-0.157903672653881	0.170388203023995
"BRDN0003509493"	0.0036673887007601	0.00925658580926373	0.0527309300108949	-0.0145128302779968	0.0237963525355537
"BRDN0003496785"	-0.0258737048222496	-0.0166793041917316	-0.108609179742723	0.275273329323322	0.0207930025856292
"BRDN0003510781"	-0.0796668529289274	-0.141435298975401	0.132191861002912	0.154065120504555	-0.306913946376492
"BRDN0003509120"	-0.0060962826359829	0.0406260512585698	0.0261377138562235	0.128870176463223	0.202209940531521
"BRDN0003503435"	-0.760397920764646	-0.53756816709646	-0.678536570323979	-0.436084328120863	-0.504847879440959
"BRDN0003497081"	-0.0480676370291194	-0.0470704150039729	-0.0146661367430723	-0.0778722272877377	-0.11950782730804
"BRDN0003498641"	-0.067063097746952	-0.14384745869912	-0.126334679089079	-0.0214176149452797	-0.192964319823139
"BRDN0003504963"	-0.00580624788655739	-0.0119289096719915	-0.182212214505032	-0.0336572163461773	0.264198918130269
"BRDN0003500861"	-0.196535170245977	-0.153986654803799	-0.274419395444777	-0.148423844962403	-0.523477075939071
"BRDN0003498838"	-0.0984454888569377	-0.0508240425006725	-0.200237560853493	-0.0967308480718499	0.199785930958375
"BRDN0003506455"	-0.0731075930558794	-0.0332951084345484	0.150306931725098	0.0909386507076579	0.854649709978269
"BRDN0003505592"	0.0220125869720606	0.0150034981376644	0.192355512776813	0.257639679114406	0.448702084111601
"BRDN0003505361"	-0.0346474674860899	-0.0924066406059601	-0.283964447342816	0.0496352624472179	-0.109716413948955
"BRDN0003508328"	0.0187193169944698	0.000768990188565623	0.192635705312176	0.175042024525241	0.13447653361491
"BRDN0003505470"	-0.00309370357998361	-0.0410452842510235	-0.0315730306357037	0.0415449309324807	-0.064462498741357
"BRDN0003508145"	-0.0674218122496746	-0.0787867980453435	-0.166212533911475	-0.0161662057838716	0.00993092120415746
"BRDN0003502407"	-0.131222593829786	-0.178470430605493	-0.274040773920889	-0.296284148739887	-1.20374644472379
"BRDN0003502771"	-0.20990776406403	-0.234503333379563	-0.344926059946657	-0.353969451387394	-0.549582183048237
"BRDN0003501897"	0.00303003439457864	0.0110927040516053	0.147188979175015	0.0429526368713924	-0.081861758798877
"BRDN0003500978"	0.0199053807525287	-0.0422436639504287	0.420767757550814	-0.0364970537593455	0.281886661287771
"BRDN0003506006"	-0.00920232992153662	0.0254850455434689	0.0291624281440984	0.123590566801626	0.209442584826024
"BRDN0003499851"	-0.04050808328287	-0.0225535414669597	0.031991898145437	0.215662614858762	-0.0899223723012606
"BRDN0003497315"	-0.0130403725057278	-0.0568848661039916	-0.158409054690386	-0.208674447566165	0.0439366366214252
"BRDN0003501375"	0.0116508976549664	-0.0396840898723557	0.174128996912497	0.130159254368006	0.504243153384731
"BRDN0003500841"	0.0776472675036284	0.0023634607080459	-0.113143117419343	0.120476740336872	-0.070563711061199
"BRDN0003506106"	-0.0470503113928835	0.0100977201505816	-0.164125799320163	0.306187062655784	0.104871824772005
"BRDN0003495526"	0.101012304499133	0.0766363514598959	0.166837925592274	0.0843538036017832	0.0894217052864291
"BRDN0003501240"	-0.0782055801630542	-0.0223991042749481	-0.225942103315415	-0.00105549318541729	0.290117597019709
"BRDN0003498593"	-0.128366214278515	-0.176414593246511	-0.186138103149921	0.0154413691366038	-0.167474010575144
"BRDN0003508502"	-0.0527133230001027	-0.0568924114937501	-0.190874572569723	-0.0742474566577662	1.10828849904863
"BRDN0003502915"	-0.0645986595464443	-0.0834523825888311	-0.0820288539707462	0.0686749908171546	0.069678351445709
"BRDN0003503635"	-0.108733069424586	-0.116219909052718	-0.0991223474707013	0.109206330637162	0.00128013704217308
"BRDN0003495945"	-0.0069073376277253	-0.0203358518497489	-0.0182960083856435	0.41382630119515	0.466527798626801
"BRDN0003494775"	-0.0992696461295168	-0.0434199871968402	0.195106592871171	0.202670939467054	-0.052227858866059
"BRDN0003494973"	-0.0550719914677277	-0.0571865128994727	-0.0770185544147557	-0.1320416162909	-0.459479874620438
"BRDN0003510295"	-0.108021554932571	-0.163060364400976	-0.173166066379309	-0.246282928430449	-0.0748928304261786
"BRDN0003501606"	-0.0423815390912219	-0.000322282521002759	-0.00603279006145556	-0.111450454644624	0.00303750424128477
"BRDN0003495602"	-0.436609295095708	-0.418170286573529	-0.656496379721672	-0.804796028913752	0.0376295870778677
"BRDN0003499625"	-0.112898582612293	-0.0968652483036981	0.178990793458955	-0.0944911947105512	-0.0643086080289588
"BRDN0003499993"	0.00884827534025373	0.0242249419609332	-0.0679762277201043	0.0972651251039148	0.167589516230457
"BRDN0003498939"	-0.0343381122513474	0.00260207025521707	0.126057607325267	0.0217092211140626	-0.191401235809924
"BRDN0003510789"	-0.0187244449327362	-0.0146971242411851	-0.101628517599425	-0.0618615047201007	0.454512018139743
"BRDN0003510462"	-0.12959212854342	-0.249944620397104	-0.420454506942639	-0.399589400792025	-0.716199707166449
"BRDN0003505901"	-0.00646208076953669	-0.0494679223728152	0.408773740491655	0.199895079755939	0.178033822788783
"BRDN0003498886"	0.0310065177487239	-0.0357978337518877	0.103282144775778	0.104797953495237	0.209586098823202
"BRDN0003509708"	0.0344046851246517	0.0992180429692415	0.441153820288664	-0.0246434296535531	0.329343130060016
"BRDN0003501970"	0.0559681267597632	0.000285009334937588	-0.00574671431498245	0.107254499004355	0.322582053923075
"BRDN0003496066"	-0.0896622642641272	-0.0051056122327972	-0.392379884631889	-0.722986645402456	-0.00476361759448044
"BRDN0003502712"	-0.211329167489149	-0.18446937377371	-0.0877161303373416	-0.368558571924362	-0.630402044984831
"BRDN0003494892"	-0.283872292270098	-0.19674444645497	-0.172163643396734	0.243327314548142	-0.460765287369963
"BRDN0003495837"	-0.252931194877133	-0.258034541594475	-0.236163004434986	0.0643692163584658	-0.751691154874546
"BRDN0003506785"	-0.152206271482218	-0.200313308223965	-0.193909545307492	-0.0256826245344006	-0.480155960933817
"BRDN0003500258"	0.00186007666156066	0.0116526296810111	0.202111414903649	-0.0238723033946174	0.395042188631036
"BRDN0003499084"	-0.0439568706432444	-0.0631096921832882	-0.1128309351796	0.13491561722507	-0.180883931995193
"BRDN0003508452"	-0.332170304943005	-0.32032657671158	-0.576699850519007	-0.415466058618866	-1.39868237516162
"BRDN0003503159"	-0.233224185115904	-0.205618339542292	-0.50034933452503	-0.441905666190095	-1.16717600418319
"BRDN0003506513"	-0.0976028811373813	-0.0977411612872009	0.108231629683013	0.153272597086692	-0.25137572763467
"BRDN0003508533"	-0.168999154014688	-0.166919465754209	-0.303298211100672	-0.0534248301692927	-0.284754587671207
"BRDN0003499078"	-0.341259657380158	-0.264632724286271	-0.449738311521415	-0.434910966680559	-1.42563504494795
"BRDN0003497135"	-0.164114942621695	-0.247135319644791	-0.211936802346515	-0.277454611294802	-0.328728554642285
"BRDN0003502697"	-0.0595803703662473	-0.0427710634944205	-0.00570208741347664	0.115815384980532	0.668499284130622
"BRDN0003499567"	0.0109553845248997	-0.0670239979105363	-0.0257560256298611	0.294545733932322	0.470571133510513
"BRDN0003497897"	-0.170339810497441	-0.175635938787557	-0.492549602368928	-0.329067047860227	-0.457748298924419
"BRDN0003500947"	0.00556668295957705	0.0632513707766017	-0.129516676147173	-0.0692691452669134	0.252137688650532
"BRDN0003498929"	-0.05197779890303	-0.061234506634414	0.00908971029824659	-0.00108319649227354	-0.124676556725915
"BRDN0003501560"	-0.174926636947283	-0.0905752556656851	-0.0696124066044984	-0.00967386732647359	0.162435968306114
"BRDN0003495741"	-0.109109234055933	-0.113034593311487	-0.339663454403048	-0.0260300398917259	-0.455791900185779
"BRDN0003505669"	-0.198121050844653	-0.096120145330859	0.118382715482477	0.306360884490537	0.108424404937606
"BRDN0003502519"	0.0345960627707665	0.0813148696837614	-0.141380414798414	-0.0136428718589103	0.193569628572672
"BRDN0003506257"	0.028068291799899	0.00848704860017411	-0.0461196086284545	0.124591434722083	0.0885514870161424
"BRDN0003500078"	0.0522339507115315	0.0108328291608174	0.0865160860562031	0.250865823848065	0.138226575194879
"BRDN0003508206"	-0.036827050307325	0.0124667492250548	0.0983203301673811	0.0578290925695788	0.13398758014612
"BRDN0003510247"	-0.294072046524095	-0.300242511380518	-0.37799630559728	-0.328087248478779	-0.917461856346945
"BRDN0003506963"	0.0069728307287966	0.00751917807386178	0.0328371415035701	-0.00694184300035556	0.0414889840232947
"BRDN0003495441"	-0.394259010617701	-0.322474473957865	-0.581367646973664	0.0107228153991011	-0.555795104293646
"BRDN0003494898"	0.0506785884107615	0.00136773765669922	-0.046328343639343	-0.115908999160191	-0.0479556437883905
"BRDN0003494988"	-0.020278930545572	-0.00269473246138571	-0.120240467568492	0.0622536868614044	-0.0978934203087474
"BRDN0003508023"	-0.225842748829153	-0.325111554647601	-0.530275198701696	-0.581347836047549	-1.06058219482526
"BRDN0003494616"	-0.0251347195915772	-0.00636067010164429	0.0235276285457245	-0.134436248581082	0.103927350540967
"BRDN0003508388"	0.0527074953981295	0.0371245919857742	0.0557893655718389	-1.23119116245836e-05	0.107038659345581
"BRDN0003496836"	-0.0472536373185976	-0.0870967738527043	0.0411611756100088	-0.0758209422944698	-0.568811996366925
"BRDN0003510380"	-0.00963868058920534	-0.0256526791450545	0.120431455270266	0.0133270630458374	0.145600959364487
"BRDN0003505529"	-0.329247274792786	-0.411633916882634	-0.557069666876118	-0.443612655097798	-1.47747623309436
"BRDN0003509276"	-0.247514141117989	-0.319095258584107	-0.341211170026815	-0.380941515454521	-0.878065474808455
"BRDN0003507740"	-0.272525922983924	-0.22795335995424	-0.440973766880907	-0.776873172880819	1.87722143596092
"BRDN0003508874"	-0.164076696872351	-0.197955945446996	-0.131243153711759	-0.207121502527168	-0.40788162834868
"BRDN0003498245"	-0.226985921638	-0.355640331121846	-0.530936139695837	-0.341129496677712	-1.09817708072643
"BRDN0003507812"	-0.0803442123043329	-0.079786309232043	-0.0501839412865829	-0.226642140530496	-0.285415528982629
"BRDN0003507036"	-0.0505710836856842	-0.0768353175432488	-0.158061040221799	-0.230537003875103	-0.16150312840955
"BRDN0003495615"	-0.146687093581945	-0.214212617234194	-0.159589624508988	-0.310417162953703	-0.155949754134974
"BRDN0003503819"	-0.103863486023276	-0.169084528628748	-0.116554379470189	-0.151798974171197	-0.384145956213474
"BRDN0003510697"	-1.00342999355996	-1.18346774047221	-1.04939787679729	-0.988207937747926	-0.793557960708917
"BRDN0003504126"	-0.0434158642600166	-0.0904549917190327	-0.0489278699153103	-0.180684135456335	0.0821479100405502
"BRDN0003510499"	-0.149296702223539	-0.0397962920527987	0.00222183946389064	0.073096700819528	-0.0420344240197637
"BRDN0003507304"	-0.381617175882145	-0.244716573144703	-0.0315780978389857	-0.134708977462758	-0.189655559369966
"BRDN0003504425"	0.0330935993307674	0.00648507029997691	0.122144416309847	-0.038901480421439	0.57645284716137
"BRDN0003503508"	-0.117805935430917	-0.0277329975387286	-0.0425554648455057	0.194000024803978	-0.38660064561995
"BRDN0003494987"	0.069572538042252	0.0922127252257119	0.184520984114721	0.178932199478054	0.209383797907644
"BRDN0003508547"	-0.248935838919953	-0.283811391990664	-0.518346439031146	-0.751866256261779	-1.47582305297727
"BRDN0003506529"	-0.0360720648709454	-0.00843103585226856	0.208241222457253	-0.0220999532276922	-0.223327602031071
"BRDN0003504354"	-0.316043010202585	-0.403514673339731	-0.643669269138668	-0.754993175170121	-1.28220370449786
"BRDN0003502349"	0.0145213900234426	-0.0108553705719532	-0.182806416440187	-0.251948829585742	0.0627349042403754
"BRDN0003503499"	-0.695272237610513	-0.445867290718291	-0.770029368747515	-0.705266413542752	-0.974886926071964
"BRDN0003505909"	-0.224803649293074	-0.211969710536916	-0.512035147093856	-0.254227142495433	-0.584412939015601
"BRDN0003497962"	-0.367832574322636	-0.3913403251184	-0.874858025628766	-0.716053247080651	-1.28065271598235
"BRDN0003499320"	-0.220509245258512	-0.170956289731692	-0.129392439301041	-0.352567703609551	-0.854128899353552
"BRDN0003496232"	-0.0314299645146047	-0.217449920351462	-0.469150516053062	-0.0810975856265226	-0.512080665882247
"BRDN0003495935"	0.0371818542842527	0.126614381728451	0.0551122998465324	0.0999100159229252	0.759146435755416
"BRDN0003501146"	-0.201353134943566	-0.266562758334327	-0.420996955446487	-0.201322843791151	-0.0840843876127448
"BRDN0003509415"	-0.0989046705154698	-0.0226191389012697	0.0714397790864109	0.262435193597049	-0.148139563117383
"BRDN0003496675"	0.0731617416037912	0.0462154439979553	0.0799785285704619	-0.127433780318563	-0.0582675606917374
"BRDN0003504241"	-0.0254063892263232	-0.0399527156240601	-0.172886565851276	-0.0855343755356464	0.0823014773961416
"BRDN0003506919"	0.0989523041919131	0.060243380095252	0.0468348474527276	0.0764058690870194	0.307939499613904
"BRDN0003498818"	-0.375333422436998	-0.3676192108476	-0.944497828993936	-0.468287500810005	-0.762346338899418
"BRDN0003494437"	-0.227314199188835	-0.203839033028041	-0.506205891540172	-0.314954287726276	-0.946673663883696
"BRDN0003504908"	-0.00731621752646184	0.0519918038640094	0.0846625463420402	0.150320131096972	0.548274661590921
"BRDN0003503100"	-0.0167399302855663	0.0385583897289742	0.168217844050045	0.162151951020944	0.366532479867622
"BRDN0003507002"	-0.0731801870699381	-0.0865199684771558	-0.165055625164266	-0.0568596226284669	-0.273055768469947
"BRDN0003511639"	-0.0257025818307851	-0.0385273820528601	-0.179392707123594	-0.0102107492481994	-0.155697111556139
"BRDN0003494860"	-1.1312721031845	-1.1649344060785	-1.07373096915201	-1.05304726970385	-0.457769363775675
"BRDN0003504457"	-0.0780419885006466	-0.063985869750163	-0.348235173748034	-0.168648355130079	-0.149559885100758
"BRDN0003503999"	0.0679137585408592	0.0491621685692662	-0.190137396327973	-0.146531179454858	-0.00499600479916413
"BRDN0003503433"	-0.103589619577351	-0.169392393620724	-0.0892659474169429	-0.328376529727905	-0.764545843361298
"BRDN0003499155"	0.00331963312753678	0.00340334895657935	-0.133689799321814	-0.166744127916896	0.366827624334825
"BRDN0003508537"	-0.103848744492779	-0.187673249116746	-0.0455113916164732	0.10095298078567	0.469562302594367
"BRDN0003498425"	-0.00393709104367667	-0.0402013534288171	-0.0712146306969194	0.220486001418603	0.308071958714641
"BRDN0003509624"	-0.280308140113882	-0.483999221375225	-0.580115281985852	-0.438724053213328	-1.74440715924056
"BRDN0003502804"	0.073688012038357	0.0681315546528456	0.334634650101925	0.0759480912729144	0.0898628464366222
"BRDN0003506739"	-0.0841337427335725	-0.00637450450033368	0.015910140176741	-0.057962954061455	0.328529092322043
"BRDN0003508790"	-0.129871834955922	-0.0564546833653993	-0.246082295912695	-0.386619350955655	-0.0565246555715202
"BRDN0003494256"	0.00369128083673998	0.0629991641170465	0.217707960949276	0.0997170039886208	0.672228329220002
"BRDN0003501302"	0.106916973639656	0.121321589385243	-0.014649603603253	0.186829557537414	0.157697086422201
"BRDN0003496751"	-0.0142517323727517	0.000320706536282771	0.0481982607181073	-0.102922041743578	0.36902492497901
"BRDN0003509787"	-0.0836455367281988	-0.155393259624954	-0.237210902029562	0.0507860309833599	0.196320303391064
"BRDN0003503593"	-0.285387566060409	-0.118002488977722	-0.48801317269205	-0.489383036011784	-0.330340703167902
"BRDN0003494655"	-0.00362303642441094	-0.0194479622317418	0.147894181968055	0.121946173233716	-0.193214551332098
"BRDN0003499136"	-0.248443330972632	-0.262397885325244	-0.368354767884706	-0.161209379526307	-0.806741392388176
"BRDN0003500217"	0.0397705748798287	0.0576135788553117	-0.0137781092546593	0.206909856338334	0.732646993936267
"BRDN0003501009"	0.0237529520286097	0.00362587579297056	-0.0775895474499466	-0.00795413253364073	0.277792728659553
"BRDN0003504088"	0.00405528698368337	0.0500948145459908	-0.0996843060657722	0.210211656569508	0.395630567807123
"BRDN0003505960"	-0.00910482290853526	-0.0164126703552895	-0.238163306479098	-0.321979082535653	-0.0267896610630545
"BRDN0003495537"	-0.370516638319577	-0.481538606978535	-0.484086137530819	-0.464891842202061	-0.566752324192012
"BRDN0003498748"	-0.184118013745823	-0.231297695470056	-0.599395657667885	-0.32705582739232	-1.59488794439633
"BRDN0003496120"	-0.838134378876221	-0.452892465620767	-0.660644867291924	-0.640105987682704	-0.100973944026306
"BRDN0003494036"	0.0178486249400162	-0.0257391817591366	0.0251677706456724	0.0797468831436729	-0.0102347474760728
"BRDN0003509285"	-0.029493097231905	-0.0422429722734396	-0.152062907966871	-0.0869913411563648	0.558839940487743
"BRDN0003495216"	0.0446130311331532	0.0051677606996369	-0.234445092086605	-0.0798688267251585	-0.22505990256718
"BRDN0003500282"	-0.000839528919169737	-0.0346965276836597	-0.112659981771011	-0.099672164963661	0.206772031964669
"BRDN0003507670"	-0.00399771169068999	0.0817472594096252	0.171704517461761	-0.116877246260266	0.0929611168003611
"BRDN0003502871"	-0.23142229984818	-0.121564330497543	-0.409532095494157	-0.227401685415627	0.0506561592386168
"BRDN0003503406"	-0.0595926732963415	-0.0732078400856254	-0.0766653264400104	0.191109303587942	0.206943264584694
"BRDN0003496921"	0.0779720510405778	0.135537713577308	0.246655371230091	0.0403746482053623	0.620520437863766
"BRDN0003493672"	0.0587795835485584	0.0411642091546188	0.106889328773293	-0.042841679864009	0.0582616057180763
"BRDN0003496253"	-0.12827776607065	-0.0722633877494238	-0.129220425238536	0.0456407497657903	-0.204348911080195
"BRDN0003510759"	-1.14582549367785	-1.08309445479101	-1.13777615233521	-1.08511562782191	-1.06227607124104
"BRDN0003500941"	-0.0585540154901101	-0.0443563774463782	-0.179540982338016	-0.106647103488115	-0.186563828843373
"BRDN0003498543"	0.0081135939705301	-0.0612309682556541	0.137874684514733	0.0796464137364815	-0.128527175293624
"BRDN0003507082"	-0.248844930006155	-0.282935750823856	-0.318658113490258	-0.326482534620765	-1.0966099265408
"BRDN0003506507"	-0.101308891042379	-0.18012990734906	-0.293129179509389	-0.177762738934958	-0.336630730905367
"BRDN0003510840"	-0.198420337307281	-0.1442145078342	-0.198745484042638	-0.055202893015093	-0.606457196804126
"BRDN0003504616"	-0.0535579295632263	-0.00242854946145547	-0.142831314278032	-0.23507605818448	0.317955203236445
"BRDN0003493735"	-0.0825178129735237	-0.0731512323741411	-0.0525445321539647	-0.232862673801266	0.0454818698198239
"BRDN0003496368"	0.0306669270835623	0.0618371856584124	0.0683068706293816	0.011126915561981	0.42423640251929
"BRDN0003503353"	-0.27356762209133	-0.287588811140055	-0.34739008110173	-0.356605498782015	-0.159361923660662
"BRDN0003499588"	-0.834264264000821	-0.384073293261715	-0.593500201980049	-0.665182024189724	-0.0904873840652113
"BRDN0003493714"	-0.0123708982704933	0.0170126822258057	0.111461690358355	-0.0518023037194108	0.0478652156469819
"BRDN0003499062"	-0.0740821239145977	-0.127699807418164	-0.182188181927016	-0.0338284201552614	-0.126517161175316
"BRDN0003500010"	-0.0843382018145107	-0.0342775890044882	-0.158245057490906	-0.00680477528932388	0.148917345829848
"BRDN0003495528"	-0.0587927394699325	0.0413260584468987	-0.147314356270685	-0.0287528966612919	0.604180284195183
"BRDN0003502615"	-0.0186990351039978	-0.0861886374585169	-0.204157596013231	-0.0309581794206655	-0.569598314396961
"BRDN0003495890"	-0.156315396880368	-0.110239574154574	-0.399318919356432	-0.305200632531957	0.832762533066605
"BRDN0003504344"	-0.0593664100617283	-0.0422286693860813	-0.00922853835838871	-0.031951472741138	-0.00252753800555611
"BRDN0003495684"	0.0298028236171614	0.000205389508627097	0.0382994811048914	0.305324504558288	0.303120650940819
"BRDN0003504931"	-0.0877899864704795	-0.0256303224097812	-0.187747746471331	-0.171499459788586	0.0645330556304571
"BRDN0003501071"	-0.13564485977968	-0.048603035932301	-0.400570955333659	-0.181727547070054	-0.384305087910345
"BRDN0003493753"	-0.0803381697818401	-0.0756062593752408	0.367215655601356	0.279465436429741	-0.244285482949962
"BRDN0003499691"	-0.020271834581312	0.072998275922742	0.117177322573125	0.100852816957071	0.805092170679226
"BRDN0003502869"	0.0389985624325999	0.0260807441566071	-0.104529695040493	0.129600824052081	0.397298979331892
"BRDN0003507319"	-0.0537228130507612	-0.0333774934946847	0.177347597261853	0.0124865884546486	0.0151532714271466
"BRDN0003498499"	-0.0310794428809019	-0.0111724223950481	-0.112692652549017	-0.0334549005299325	0.138024371937416
"BRDN0003497619"	0.0747425608360648	0.100734132065453	0.0617592605023326	0.0760563239743824	0.149278217450771
"BRDN0003499283"	0.00984104801333527	0.0178991941230215	0.0798693230959595	0.204035507677886	0.697966082380866
"BRDN0003497700"	0.0519264520773094	0.0210063630397682	0.274795906286284	-0.0720013036308455	0.0981785027368162
"BRDN0003508719"	-0.176381866529816	-0.109175740429444	0.0746597443116693	0.203930339250393	0.121359752500922
"BRDN0003502923"	-0.00433931810784255	-0.00477087682408272	-0.0245067505666204	-0.18117386386589	-0.0899069325563205
"BRDN0003506202"	-0.114676819180554	-0.190510301303529	0.173061332810653	-0.288633812658005	-0.318435030013639
"BRDN0003504279"	-0.0819713280494616	-0.0744138643672481	-0.125162967793189	-0.150189257456175	-0.241705983241828
"BRDN0003507059"	0.0184386680746287	0.0161014660896161	-0.0578607331122366	0.0779161870804306	0.119590808477103
"BRDN0003500660"	-0.271974841907552	-0.271744329977801	-0.0904904302790797	-0.15708060303192	-0.613872899028962
"BRDN0003496749"	-0.00940641256938937	0.00313063809344895	0.17159657707006	-0.0384939565722825	-0.337657606867432
"BRDN0003510045"	0.103859377849908	0.0263435389958596	0.024258848754365	0.0033840909564909	0.100203726560994
"BRDN0003505329"	0.00611623579453827	0.00111733553102909	0.233349887293978	-0.0352780848887597	0.0268996870141047
"BRDN0003499075"	0.0555865141433341	0.0698037333282422	0.0644541846710738	-0.0859351908393506	0.295222385341927
"BRDN0003509014"	-0.0684013598984972	0.00418505375545864	0.0419383557303203	-0.0401969789276962	0.148367592600816
"BRDN0003504299"	-0.042992177495551	-0.0773657393591133	-0.333204799991369	0.0171797638245965	0.199116382713446
"BRDN0003499019"	-0.630554874260527	-0.194957097593008	-0.526266933578739	-0.325228847740001	-0.370780604863244
"BRDN0003500138"	0.0706987449839866	0.08460875834654	0.0509617731456996	-0.118541202059466	0.367406040214965
"BRDN0003497582"	-0.0173914381384774	-0.00676642411419976	-0.0395933809329743	-0.00810892269290089	-0.253454478946225
"BRDN0003503352"	0.00125088196624903	0.0365689779496419	0.000549798036852904	0.0336325577972636	0.121771711241919
"BRDN0003497047"	0.0683809163377716	-0.0749019957294463	-0.217819852392846	-0.166805694473333	0.359664397584971
"BRDN0003498777"	0.076717588436989	0.061263938471188	0.154330041171393	-0.172928471358112	0.149240014688798
"BRDN0003495115"	-0.0167304216780169	0.0401390972689247	-0.201982898566799	-0.0559529649057571	0.149988482611095
"BRDN0003511030"	-0.0770873870118383	-0.0165838697253374	-0.171629542189596	-0.0247618142344249	0.0317346449326306
"BRDN0003500911"	-0.0489687105366593	-0.0370030786322511	-0.0469164584381857	-0.0418487652445644	0.374651783715381
"BRDN0003499102"	-0.0012034950514473	-0.0241161202727846	-0.15939947146323	0.0013977666660895	-0.37904179615834
"BRDN0003493534"	-0.0439281739906491	0.0253204741909114	-0.172548520759131	-0.223408914005721	0.155271997184552
